in s,C1 in V
-2.1689712,-0.56454224
-2.1689254,-0.57644409
-2.1688796,-0.58193726
-2.1688339,-0.5877356
-2.1687881,-0.59292358
-2.1687423,-0.60116333
-2.1686965,-0.60574097
-2.1686507,-0.61245483
-2.1686049,-0.61733765
-2.1685592,-0.61855835
-2.1685134,-0.62588257
-2.1684676,-0.62862915
-2.1684218,-0.63595337
-2.168376,-0.64419312
-2.1683302,-0.65060181
-2.1682845,-0.65640015
-2.1682387,-0.66128296
-2.1681929,-0.66952271
-2.1681471,-0.67348999
-2.1681013,-0.67623657
-2.1680555,-0.68447632
-2.1680098,-0.68417114
-2.167964,-0.69241089
-2.1679182,-0.70004028
-2.1678724,-0.70278687
-2.1678266,-0.70919556
-2.1677808,-0.71285767
-2.167735,-0.7162146
-2.1676893,-0.71957153
-2.1676435,-0.72109741
-2.1675977,-0.72231812
-2.1675519,-0.7275061
-2.1675061,-0.73055786
-2.1674603,-0.73452515
-2.1674146,-0.73940796
-2.1673688,-0.74368042
-2.167323,-0.74856323
-2.1672772,-0.75680298
-2.1672314,-0.75832886
-2.1671856,-0.76473755
-2.1671399,-0.76717896
-2.1670941,-0.774198
-2.1670483,-0.77786011
-2.1670025,-0.77999634
-2.1669567,-0.77786011
-2.1669109,-0.78243774
-2.1668652,-0.79067749
-2.1668194,-0.79037231
-2.1667736,-0.79342407
-2.1667278,-0.79525513
-2.166682,-0.79708618
-2.1666362,-0.80471558
-2.1665904,-0.81234497
-2.1665447,-0.81356567
-2.1664989,-0.81966919
-2.1664531,-0.82088989
-2.1664073,-0.82699341
-2.1663615,-0.83065552
-2.1663157,-0.83645386
-2.16627,-0.83797974
-2.1662242,-0.84438843
-2.1661784,-0.852323
-2.1661326,-0.85751099
-2.1660868,-0.86422485
-2.166041,-0.87185425
-2.1659953,-0.87276978
-2.1659495,-0.87765259
-2.1659037,-0.88436646
-2.1658579,-0.89108032
-2.1658121,-0.89748901
-2.1657663,-0.90511841
-2.1657206,-0.90603394
-2.1656748,-0.91549438
-2.165629,-0.92587036
-2.1655832,-0.92770142
-2.1655374,-0.9328894
-2.1654916,-0.93655151
-2.1654458,-0.9405188
-2.1654001,-0.94082397
-2.1653543,-0.94296021
-2.1653085,-0.94906372
-2.1652627,-0.95303101
-2.1652169,-0.95425171
-2.1651711,-0.95211548
-2.1651254,-0.9505896
-2.1650796,-0.9493689
-2.1650338,-0.94967407
-2.164988,-0.95028442
-2.1649422,-0.94997925
-2.1648964,-0.95272583
-2.1648507,-0.9518103
-2.1648049,-0.95150513
-2.1647591,-0.95150513
-2.1647133,-0.95364136
-2.1646675,-0.95730347
-2.1646217,-0.95577759
-2.164576,-0.95455688
-2.1645302,-0.95486206
-2.1644844,-0.95974487
-2.1644386,-0.95669312
-2.1643928,-0.95608276
-2.164347,-0.96249146
-2.1643012,-0.96554321
-2.1642555,-0.95577759
-2.1642097,-0.95669312
-2.1641639,-0.95882935
-2.1641181,-0.95791382
-2.1640723,-0.9618811
-2.1640265,-0.96493286
-2.1639808,-0.96554321
-2.163935,-0.96676392
-2.1638892,-0.96615356
-2.1638434,-0.96706909
-2.1637976,-0.96584839
-2.1637518,-0.96859497
-2.1637061,-0.96615356
-2.1636603,-0.96737427
-2.1636145,-0.97256226
-2.1635687,-0.97012085
-2.1635229,-0.9618811
-2.1634771,-0.96157593
-2.1634314,-0.96401733
-2.1633856,-0.96615356
-2.1633398,-0.9606604
-2.163294,-0.95882935
-2.1632482,-0.95821899
-2.1632024,-0.95516724
-2.1631566,-0.95669312
-2.1631109,-0.94784302
-2.1630651,-0.9405188
-2.1630193,-0.93472046
-2.1629735,-0.92739624
-2.1629277,-0.92129272
-2.1628819,-0.91640991
-2.1628362,-0.9014563
-2.1627904,-0.89932007
-2.1627446,-0.88650269
-2.1626988,-0.87643188
-2.162653,-0.87002319
-2.1626072,-0.85903687
-2.1625615,-0.84896606
-2.1625157,-0.84011597
-2.1624699,-0.83279175
-2.1624241,-0.81936401
-2.1623783,-0.80929321
-2.1623325,-0.79678101
-2.1622868,-0.78732056
-2.162241,-0.77969116
-2.1621952,-0.77450317
-2.1621494,-0.76839966
-2.1621036,-0.75558228
-2.1620578,-0.7564978
-2.162012,-0.74551147
-2.1619663,-0.73879761
-2.1619205,-0.72933716
-2.1618747,-0.72414917
-2.1618289,-0.71468872
-2.1617831,-0.70858521
-2.1617373,-0.70248169
-2.1616916,-0.69576782
-2.1616458,-0.68813843
-2.1616,-0.68203491
-2.1615542,-0.68111938
-2.1615084,-0.67410034
-2.1614626,-0.66036743
-2.1614169,-0.65670532
-2.1613711,-0.65182251
-2.1613253,-0.64175171
-2.1612795,-0.62954468
-2.1612337,-0.61825317
-2.1611879,-0.60757202
-2.1611422,-0.59536499
-2.1610964,-0.58254761
-2.1610506,-0.57308716
-2.1610048,-0.56057495
-2.160959,-0.55080933
-2.1609132,-0.54134888
-2.1608674,-0.52792114
-2.1608217,-0.51357788
-2.1607759,-0.50045532
-2.1607301,-0.49007935
-2.1606843,-0.48000854
-2.1606385,-0.46688599
-2.1605927,-0.45315308
-2.160547,-0.4427771
-2.1605012,-0.43209595
-2.1604554,-0.42171997
-2.1604096,-0.40859741
-2.1603638,-0.39455933
-2.160318,-0.38692993
-2.1602723,-0.37441772
-2.1602265,-0.36556763
-2.1601807,-0.35244507
-2.1601349,-0.34786743
-2.1600891,-0.34267944
-2.1600433,-0.33260864
-2.1599976,-0.32009644
-2.1599518,-0.31612915
-2.159906,-0.3066687
-2.1598602,-0.29812378
-2.1598144,-0.29110474
-2.1597686,-0.277677
-2.1597228,-0.26791138
-2.1596771,-0.25814575
-2.1596313,-0.25326294
-2.1595855,-0.24502319
-2.1595397,-0.23953003
-2.1594939,-0.23037476
-2.1594481,-0.22335571
-2.1594024,-0.21053833
-2.1593566,-0.20260376
-2.1593108,-0.19466919
-2.159265,-0.18276733
-2.1592192,-0.17239136
-2.1591734,-0.1604895
-2.1591277,-0.15133423
-2.1590819,-0.13393921
-2.1590361,-0.12234253
-2.1589903,-0.11318726
-2.1589445,-0.094876709
-2.1588987,-0.079312744
-2.158853,-0.066800537
-2.1588072,-0.055203857
-2.1587614,-0.036588135
-2.1587156,-0.024381104
-2.1586698,-0.008511963
-2.158624,0.003695068
-2.1585782,0.023531494
-2.1585325,0.040621338
-2.1584867,0.055269775
-2.1584409,0.071749268
-2.1583951,0.091280518
-2.1583493,0.11599976
-2.1583035,0.12851196
-2.1582578,0.14621216
-2.158212,0.16269165
-2.1581662,0.18191772
-2.1581204,0.20266968
-2.1580746,0.21975952
-2.1580288,0.24447876
-2.1579831,0.26767212
-2.1579373,0.2905603
-2.1578915,0.30978638
-2.1578457,0.32992798
-2.1577999,0.35190063
-2.1577541,0.37387329
-2.1577084,0.39432007
-2.1576626,0.41293579
-2.1576168,0.43368774
-2.157571,0.45230347
-2.1575252,0.47183472
-2.1574794,0.49655396
-2.1574336,0.5148645
-2.1573879,0.54110962
-2.1573421,0.56125122
-2.1572963,0.58261353
-2.1572505,0.6030603
-2.1572047,0.62503296
-2.1571589,0.64914185
-2.1571132,0.67050415
-2.1570674,0.68698364
-2.1570216,0.70620972
-2.1569758,0.72452026
-2.15693,0.74771362
-2.1568842,0.76480347
-2.1568385,0.78647095
-2.1567927,0.81149536
-2.1567469,0.83285767
-2.1567011,0.84872681
-2.1566553,0.86856323
-2.1566095,0.89084106
-2.1565638,0.91128784
-2.156518,0.93112427
-2.1564722,0.94943481
-2.1564264,0.96927124
-2.1563806,0.98636108
-2.1563348,1.0003992
-2.156289,1.0162683
-2.1562433,1.033053
-2.1561975,1.0486169
-2.1561517,1.067843
-2.1561059,1.0858484
-2.1560601,1.0992761
-2.1560143,1.1172815
-2.1559686,1.1304041
-2.1559228,1.1477991
-2.155877,1.1590906
-2.1558312,1.1716028
-2.1557854,1.1886926
-2.1557396,1.2018152
-2.1556939,1.2176843
-2.1556481,1.2283655
-2.1556023,1.2433191
-2.1555565,1.2512537
-2.1555107,1.2662073
-2.1554649,1.2790247
-2.1554192,1.2881799
-2.1553734,1.2930627
-2.1553276,1.3028284
-2.1552818,1.3095422
-2.155236,1.3202234
-2.1551902,1.3287683
-2.1551444,1.3400598
-2.1550987,1.3464685
-2.1550529,1.3562341
-2.1550071,1.3641687
-2.1549613,1.3717981
-2.1549155,1.3852258
-2.1548697,1.3971277
-2.154824,1.4053674
-2.1547782,1.4181848
-2.1547324,1.4282556
-2.1546866,1.4383264
-2.1546408,1.4496179
-2.154595,1.4630457
-2.1545493,1.47922
-2.1545035,1.4923425
-2.1544577,1.5076013
-2.1544119,1.5195032
-2.1543661,1.5372034
-2.1543203,1.5549036
-2.1542746,1.5649744
-2.1542288,1.5808435
-2.154183,1.5930505
-2.1541372,1.6107507
-2.1540914,1.619906
-2.1540456,1.6281458
-2.1539998,1.6357751
-2.1539541,1.6452356
-2.1539083,1.6537805
-2.1538625,1.659884
-2.1538167,1.6669031
-2.1537709,1.6681238
-2.1537251,1.6720911
-2.1536794,1.6751428
-2.1536336,1.6745325
-2.1535878,1.682467
-2.153542,1.685824
-2.1534962,1.682467
-2.1534504,1.6827722
-2.1534047,1.6873499
-2.1533589,1.6861292
-2.1533131,1.692843
-2.1532673,1.6986414
-2.1532215,1.7016931
-2.1531757,1.710238
-2.15313,1.7196985
-2.1530842,1.7242761
-2.1530384,1.7331262
-2.1529926,1.7383142
-2.1529468,1.746554
-2.152901,1.7496057
-2.1528552,1.7526575
-2.1528095,1.7593713
-2.1527637,1.7630334
-2.1527179,1.7642542
-2.1526721,1.763949
-2.1526263,1.7608972
-2.1525805,1.7612024
-2.1525348,1.7572351
-2.152489,1.7514368
-2.1524432,1.7428918
-2.1523974,1.7389246
-2.1523516,1.7254968
-2.1523058,1.7111536
-2.1522601,1.6992517
-2.1522143,1.6882654
-2.1521685,1.6736169
-2.1521227,1.6571375
-2.1520769,1.6351648
-2.1520311,1.614718
-2.1519854,1.597323
-2.1519396,1.5774866
-2.1518938,1.559176
-2.151848,1.5375085
-2.1518022,1.5198083
-2.1517564,1.5024133
-2.1517106,1.4856287
-2.1516649,1.4715906
-2.1516191,1.45328
-2.1515733,1.435885
-2.1515275,1.4157434
-2.1514817,1.3956018
-2.1514359,1.385531
-2.1513902,1.3638635
-2.1513444,1.3482996
-2.1512986,1.3321252
-2.1512528,1.3153406
-2.151207,1.2994714
-2.1511612,1.284823
-2.1511155,1.2683435
-2.1510697,1.2527795
-2.1510239,1.2289758
-2.1509781,1.2005945
-2.1509323,1.185946
-2.1508865,1.1612268
-2.1508408,1.1340662
-2.150795,1.1108728
-2.1507492,1.0843225
-2.1507034,1.0614343
-2.1506576,1.0336633
-2.1506118,1.0107751
-2.150566,0.98544556
-2.1505203,0.96194702
-2.1504745,0.94088989
-2.1504287,0.91952759
-2.1503829,0.8954187
-2.1503371,0.87039429
-2.1502913,0.84842163
-2.1502456,0.8249231
-2.1501998,0.80966431
-2.150154,0.79379517
-2.1501082,0.77517944
-2.1500624,0.7580896
-2.1500166,0.74435669
-2.1499709,0.72116333
-2.1499251,0.7089563
-2.1498793,0.68667847
-2.1498335,0.67050415
-2.1497877,0.65188843
-2.1497419,0.63693481
-2.1496962,0.61038452
-2.1496504,0.58688599
-2.1496046,0.56949097
-2.1495588,0.54599243
-2.149513,0.52737671
-2.1494672,0.50754028
-2.1494214,0.48068481
-2.1493757,0.45413452
-2.1493299,0.42605835
-2.1492841,0.39889771
-2.1492383,0.37417847
-2.1491925,0.34274536
-2.1491467,0.30551392
-2.149101,0.27102905
-2.1490552,0.23715454
-2.1490094,0.19900757
-2.1489636,0.16147095
-2.1489178,0.12271362
-2.148872,0.086092529
-2.1488263,0.046114502
-2.1487805,0.013155518
-2.1487347,-0.021939697
-2.1486889,-0.064053955
-2.1486431,-0.10036987
-2.1485973,-0.14126343
-2.1485516,-0.18246216
-2.1485058,-0.22274536
-2.14846,-0.26699585
-2.1484142,-0.30941528
-2.1483684,-0.35549683
-2.1483226,-0.39669556
-2.1482768,-0.43942017
-2.1482311,-0.48000854
-2.1481853,-0.51998657
-2.1481395,-0.56179565
-2.1480937,-0.60635132
-2.1480479,-0.64358276
-2.1480021,-0.68691772
-2.1479564,-0.72811646
-2.1479106,-0.76962036
-2.1478648,-0.8132605
-2.147819,-0.85506958
-2.1477732,-0.89779419
-2.1477274,-0.94021362
-2.1476817,-0.980802
-2.1476359,-1.0177283
-2.1475901,-1.0522131
-2.1475443,-1.0882239
-2.1474985,-1.1224036
-2.1474527,-1.1584143
-2.147407,-1.1867957
-2.1473612,-1.2188391
-2.1473154,-1.2554602
-2.1472696,-1.2865881
-2.1472238,-1.3146643
-2.147178,-1.3464026
-2.1471322,-1.3787512
-2.1470865,-1.4065222
-2.1470407,-1.4352087
-2.1469949,-1.4602332
-2.1469491,-1.4852576
-2.1469033,-1.5136389
-2.1468575,-1.5401892
-2.1468118,-1.5649084
-2.146766,-1.5826086
-2.1467202,-1.6064124
-2.1466744,-1.6219763
-2.1466286,-1.640592
-2.1465828,-1.6589026
-2.1465371,-1.6814856
-2.1464913,-1.7007117
-2.1464455,-1.7190222
-2.1463997,-1.7333655
-2.1463539,-1.7538123
-2.1463081,-1.7727332
-2.1462624,-1.7895178
-2.1462166,-1.8096594
-2.1461708,-1.834989
-2.146125,-1.8572668
-2.1460792,-1.8847327
-2.1460334,-1.9155554
-2.1459876,-1.9439368
-2.1459419,-1.9689612
-2.1458961,-2.0000891
-2.1458503,-2.0238928
-2.1458045,-2.0498328
-2.1457587,-2.0696692
-2.1457129,-2.0892004
-2.1456672,-2.1062903
-2.1456214,-2.123075
-2.1455756,-2.1355872
-2.1455298,-2.152677
-2.145484,-2.1587805
-2.1454382,-2.1673254
-2.1453925,-2.1758704
-2.1453467,-2.185636
-2.1453009,-2.1957068
-2.1452551,-2.2076086
-2.1452093,-2.2115759
-2.1451635,-2.2228674
-2.1451178,-2.2356848
-2.145072,-2.2485022
-2.1450262,-2.2594885
-2.1449804,-2.2698645
-2.1449346,-2.2854285
-2.1448888,-2.2927527
-2.144843,-2.301908
-2.1447973,-2.303739
-2.1447515,-2.3092322
-2.1447057,-2.3113684
-2.1446599,-2.3125891
-2.1446141,-2.3119788
-2.1445683,-2.3074011
-2.1445226,-2.2961096
-2.1444768,-2.286344
-2.144431,-2.2738318
-2.1443852,-2.2564368
-2.1443394,-2.2390417
-2.1442936,-2.215238
-2.1442479,-2.1825842
-2.1442021,-2.152677
-2.1441563,-2.123075
-2.1441105,-2.0904211
-2.1440647,-2.0583777
-2.1440189,-2.024198
-2.1439732,-1.9881873
-2.1439274,-1.9558386
-2.1438816,-1.925321
-2.1438358,-1.8966345
-2.14379,-1.86276
-2.1437442,-1.8355994
-2.1436984,-1.8081335
-2.1436527,-1.777616
-2.1436069,-1.7532019
-2.1435611,-1.7309241
-2.1435153,-1.7052893
-2.1434695,-1.6747717
-2.1434237,-1.6360144
-2.143378,-1.6045813
-2.1433322,-1.5688757
-2.1432864,-1.5304236
-2.1432406,-1.4864783
-2.1431948,-1.4452795
-2.143149,-1.4031653
-2.1431033,-1.3579993
-2.1430575,-1.3149695
-2.1430117,-1.2765173
-2.1429659,-1.2331824
-2.1429201,-1.1953406
-2.1428743,-1.1663489
-2.1428286,-1.1294226
-2.1427828,-1.0940222
-2.142737,-1.0647253
-2.1426912,-1.0378699
-2.1426454,-1.0064368
-2.1425996,-0.97439331
-2.1425538,-0.94692749
-2.1425081,-0.91671509
-2.1424623,-0.89046997
-2.1424165,-0.85934204
-2.1423707,-0.82760376
-2.1423249,-0.79739136
-2.1422791,-0.7641272
-2.1422334,-0.73025269
-2.1421876,-0.69942993
-2.1421418,-0.66402954
-2.142096,-0.62740845
-2.1420502,-0.5813269
-2.1420044,-0.53616089
-2.1419587,-0.48733276
-2.1419129,-0.433927
-2.1418671,-0.3847937
-2.1418213,-0.33108276
-2.1417755,-0.2752356
-2.1417297,-0.22030396
-2.141684,-0.16872925
-2.1416382,-0.11410278
-2.1415924,-0.058560791
-2.1415466,-0.004849854
-2.1415008,0.055880127
-2.141455,0.10928589
-2.1414092,0.16879517
-2.1413635,0.22281128
-2.1413177,0.28354126
-2.1412719,0.33908325
-2.1412261,0.3952356
-2.1411803,0.45047241
-2.1411345,0.50631958
-2.1410888,0.56552368
-2.141043,0.61984497
-2.1409972,0.67660767
-2.1409514,0.73306519
-2.1409056,0.7870813
-2.1408598,0.83713013
-2.1408141,0.89236694
-2.1407683,0.94729858
-2.1407225,1.0007043
-2.1406767,1.0534998
-2.1406309,1.1087366
-2.1405851,1.1600061
-2.1405394,1.2048669
-2.1404936,1.2512537
-2.1404478,1.2945886
-2.140402,1.3367029
-2.1403562,1.3779016
-2.1403104,1.4145227
-2.1402646,1.4520593
-2.1402189,1.4899011
-2.1401731,1.5256067
-2.1401273,1.5634485
-2.1400815,1.5982385
-2.1400357,1.6345544
-2.1399899,1.6665979
-2.1399442,1.6955896
-2.1398984,1.7264124
-2.1398526,1.7547937
-2.1398068,1.7727991
-2.139761,1.7962976
-2.1397152,1.8204065
-2.1396695,1.8393274
-2.1396237,1.8600793
-2.1395779,1.8823572
-2.1395321,1.8988367
-2.1394863,1.9174524
-2.1394405,1.9366785
-2.1393948,1.9528528
-2.139349,1.975741
-2.1393032,2.0022913
-2.1392574,2.0267053
-2.1392116,2.0511194
-2.1391658,2.0788904
-2.13912,2.1066614
-2.1390743,2.1368738
-2.1390285,2.1652551
-2.1389827,2.1948572
-2.1389369,2.2238489
-2.1388911,2.2513147
-2.1388453,2.2705408
-2.1387996,2.290072
-2.1387538,2.3092981
-2.138708,2.3233362
-2.1386622,2.3331018
-2.1386164,2.3434778
-2.1385706,2.3547693
-2.1385249,2.3593469
-2.1384791,2.366366
-2.1384333,2.3730798
-2.1383875,2.3776575
-2.1383417,2.3816248
-2.1382959,2.3901697
-2.1382502,2.3990198
-2.1382044,2.4023767
-2.1381586,2.413363
-2.1381128,2.4222131
-2.138067,2.4350305
-2.1380212,2.4426599
-2.1379754,2.4499841
-2.1379297,2.4554773
-2.1378839,2.4655481
-2.1378381,2.4628015
-2.1377923,2.4588342
-2.1377465,2.4524255
-2.1377007,2.4429651
-2.137655,2.4301477
-2.1376092,2.4106165
-2.1375634,2.3923059
-2.1375176,2.3727747
-2.1374718,2.3440881
-2.137426,2.3129602
-2.1373803,2.2833582
-2.1373345,2.2513147
-2.1372887,2.2134729
-2.1372429,2.1805139
-2.1371971,2.1457239
-2.1371513,2.1072717
-2.1371056,2.0755334
-2.1370598,2.0422693
-2.137014,2.0102258
-2.1369682,1.9803186
-2.1369224,1.9470544
-2.1368766,1.920199
-2.1368308,1.8869348
-2.1367851,1.8536707
-2.1367393,1.8179651
-2.1366935,1.7862268
-2.1366477,1.7529626
-2.1366019,1.7172571
-2.1365561,1.6842981
-2.1365104,1.6391321
-2.1364646,1.5982385
-2.1364188,1.5579553
-2.136373,1.5182825
-2.1363272,1.4795251
-2.1362814,1.4352747
-2.1362357,1.3867517
-2.1361899,1.3418909
-2.1361441,1.3046594
-2.1360983,1.267428
-2.1360525,1.2283655
-2.1360067,1.1847253
-2.135961,1.1517664
-2.1359152,1.1261316
-2.1358694,1.0928674
-2.1358236,1.0614343
-2.1357778,1.0303064
-2.135732,1.0031458
-2.1356862,0.97567993
-2.1356405,0.94546753
-2.1355947,0.91922241
-2.1355489,0.88778931
-2.1355031,0.85299927
-2.1354573,0.8273645
-2.1354115,0.79532104
-2.1353658,0.75900513
-2.13532,0.72574097
-2.1352742,0.68606812
-2.1352284,0.64670044
-2.1351826,0.60641724
-2.1351368,0.5639978
-2.1350911,0.51578003
-2.1350453,0.47030884
-2.1349995,0.42178589
-2.1349537,0.37265259
-2.1349079,0.31894165
-2.1348621,0.26584106
-2.1348164,0.21182495
-2.1347706,0.15628296
-2.1347248,0.10806519
-2.134679,0.06289917
-2.1346332,0.009188232
-2.1345874,-0.038114014
-2.1345416,-0.089688721
-2.1344959,-0.14645142
-2.1344501,-0.1983313
-2.1344043,-0.25356812
-2.1343585,-0.31002563
-2.1343127,-0.36709351
-2.1342669,-0.42416138
-2.1342212,-0.48153442
-2.1341754,-0.53402466
-2.1341296,-0.58926147
-2.1340838,-0.6481604
-2.134038,-0.69912476
-2.1339922,-0.75283569
-2.1339465,-0.80135864
-2.1339007,-0.85629028
-2.1338549,-0.91122192
-2.1338091,-0.96737427
-2.1337633,-1.008573
-2.1337175,-1.0552649
-2.1336718,-1.1007361
-2.133626,-1.1419348
-2.1335802,-1.1785559
-2.1335344,-1.2167029
-2.1334886,-1.2579016
-2.1334428,-1.2917761
-2.133397,-1.3253455
-2.1333513,-1.35922
-2.1333055,-1.3943152
-2.1332597,-1.4266638
-2.1332139,-1.4593176
-2.1331681,-1.4880042
-2.1331223,-1.5145544
-2.1330766,-1.5438513
-2.1330308,-1.5697913
-2.132985,-1.5932898
-2.1329392,-1.6140417
-2.1328934,-1.640592
-2.1328476,-1.6567664
-2.1328019,-1.6744666
-2.1327561,-1.6946082
-2.1327103,-1.7104773
-2.1326645,-1.7251257
-2.1326187,-1.7409949
-2.1325729,-1.7577795
-2.1325272,-1.774259
-2.1324814,-1.7895178
-2.1324356,-1.8035559
-2.1323898,-1.8182043
-2.132344,-1.8365149
-2.1322982,-1.8545203
-2.1322524,-1.873136
-2.1322067,-1.8944983
-2.1321609,-1.9222693
-2.1321151,-1.9485144
-2.1320693,-1.9753699
-2.1320235,-2.0019202
-2.1319777,-2.0281653
-2.131932,-2.0501379
-2.1318862,-2.0684485
-2.1318404,-2.0855383
-2.1317946,-2.1029333
-2.1317488,-2.1157507
-2.131703,-2.1279578
-2.1316573,-2.135282
-2.1316115,-2.1419958
-2.1315657,-2.1471838
-2.1315199,-2.1560339
-2.1314741,-2.1645789
-2.1314283,-2.1645789
-2.1313826,-2.1722083
-2.1313368,-2.17526
-2.131291,-2.1764807
-2.1312452,-2.1810583
-2.1311994,-2.1883826
-2.1311536,-2.1917395
-2.1311078,-2.1932654
-2.1310621,-2.1966223
-2.1310163,-2.2005896
-2.1309705,-2.2085242
-2.1309247,-2.2137122
-2.1308789,-2.2201208
-2.1308331,-2.2216467
-2.1307874,-2.2216467
-2.1307416,-2.215238
-2.1306958,-2.2066931
-2.13065,-2.1957068
-2.1306042,-2.1783118
-2.1305584,-2.159696
-2.1305127,-2.1392493
-2.1304669,-2.1139197
-2.1304211,-2.0904211
-2.1303753,-2.0635657
-2.1303295,-2.0324377
-2.1302837,-2.0028357
-2.130238,-1.9652991
-2.1301922,-1.9320349
-2.1301464,-1.902738
-2.1301006,-1.8685583
-2.1300548,-1.8368201
-2.130009,-1.8084387
-2.1299632,-1.7782263
-2.1299175,-1.7477087
-2.1298717,-1.7171912
-2.1298259,-1.6881995
-2.1297801,-1.6619543
-2.1297343,-1.6350989
-2.1296885,-1.6076331
-2.1296428,-1.5826086
-2.129597,-1.5530066
-2.1295512,-1.5288977
-2.1295054,-1.4989905
-2.1294596,-1.4675574
-2.1294138,-1.4403967
-2.1293681,-1.4077429
-2.1293223,-1.3699011
-2.1292765,-1.3299231
-2.1292307,-1.2951331
-2.1291849,-1.2539343
-2.1291391,-1.2145667
-2.1290934,-1.1736731
-2.1290476,-1.1336951
-2.1290018,-1.0992102
-2.128956,-1.0683875
-2.1289102,-1.0348181
-2.1288644,-0.99789185
-2.1288186,-0.96890015
-2.1287729,-0.93868774
-2.1287271,-0.90939087
-2.1286813,-0.87948364
-2.1286355,-0.85964722
-2.1285897,-0.82973999
-2.1285439,-0.80593628
-2.1284982,-0.77908081
-2.1284524,-0.75192017
-2.1284066,-0.72231812
-2.1283608,-0.696073
-2.128315,-0.66769165
-2.1282692,-0.6393103
-2.1282235,-0.61398071
-2.1281777,-0.58102173
-2.1281319,-0.54714722
-2.1280861,-0.51449341
-2.1280403,-0.47756714
-2.1279945,-0.44460815
-2.1279488,-0.40463013
-2.127903,-0.36617798
-2.1278572,-0.32986206
-2.1278114,-0.29171509
-2.1277656,-0.24838013
-2.1277198,-0.20107788
-2.127674,-0.15743774
-2.1276283,-0.10860962
-2.1275825,-0.0622229
-2.1275367,-0.014920654
-2.1274909,0.033907471
-2.1274451,0.077852783
-2.1273993,0.11844116
-2.1273536,0.16574341
-2.1273078,0.21640259
-2.127262,0.26065308
-2.1272162,0.30734497
-2.1271704,0.35037476
-2.1271246,0.39981323
-2.1270789,0.44345337
-2.1270331,0.49319702
-2.1269873,0.54202515
-2.1269415,0.59146362
-2.1268957,0.63815552
-2.1268499,0.68698364
-2.1268042,0.73459106
-2.1267584,0.7770105
-2.1267126,0.82156616
-2.1266668,0.86978394
-2.126621,0.9131189
-2.1265752,0.95828491
-2.1265294,1.0080286
-2.1264837,1.0501428
-2.1264379,1.0953088
-2.1263921,1.1322351
-2.1263463,1.1709924
-2.1263005,1.2048669
-2.1262547,1.2375208
-2.126209,1.2768884
-2.1261632,1.3110681
-2.1261174,1.3409753
-2.1260716,1.3736292
-2.1260258,1.4065881
-2.12598,1.4371057
-2.1259343,1.4679285
-2.1258885,1.4960046
-2.1258427,1.5259119
-2.1257969,1.552157
-2.1257511,1.5753503
-2.1257053,1.6015955
-2.1256596,1.626925
-2.1256138,1.6470667
-2.125568,1.6644617
-2.1255222,1.6797205
-2.1254764,1.6955896
-2.1254306,1.7105432
-2.1253848,1.7276331
-2.1253391,1.748385
-2.1252933,1.7599817
-2.1252475,1.7755457
-2.1252017,1.7892786
-2.1251559,1.8057581
-2.1251101,1.8197961
-2.1250644,1.8381067
-2.1250186,1.8573328
-2.1249728,1.8719812
-2.124927,1.8933435
-2.1248812,1.9104333
-2.1248354,1.9308801
-2.1247897,1.9546838
-2.1247439,1.9781824
-2.1246981,1.9995447
-2.1246523,2.0215173
-2.1246065,2.0419641
-2.1245607,2.0642419
-2.124515,2.086825
-2.1244692,2.1033044
-2.1244234,2.116427
-2.1243776,2.131991
-2.1243318,2.1432825
-2.124286,2.1509119
-2.1242402,2.1618982
-2.1241945,2.1646448
-2.1241487,2.1704431
-2.1241029,2.171969
-2.1240571,2.1792932
-2.1240113,2.1829553
-2.1239655,2.1829553
-2.1239198,2.1915002
-2.123874,2.1954675
-2.1238282,2.1994348
-2.1237824,2.2052332
-2.1237366,2.2037073
-2.1236908,2.2061487
-2.1236451,2.2128625
-2.1235993,2.2207971
-2.1235535,2.2232385
-2.1235077,2.2247644
-2.1234619,2.229342
-2.1234161,2.2357507
-2.1233704,2.2412439
-2.1233246,2.2415491
-2.1232788,2.2366663
-2.123233,2.2339197
-2.1231872,2.2262903
-2.1231414,2.2211023
-2.1230956,2.2146936
-2.1230499,2.206759
-2.1230041,2.187533
-2.1229583,2.1731897
-2.1229125,2.1539636
-2.1228667,2.1359583
-2.1228209,2.1118494
-2.1227752,2.0874353
-2.1227294,2.0584436
-2.1226836,2.0309778
-2.1226378,2.0016809
-2.122592,1.9681116
-2.1225462,1.9372888
-2.1225005,1.9052454
-2.1224547,1.8823572
-2.1224089,1.8527551
-2.1223631,1.8234583
-2.1223173,1.7944666
-2.1222715,1.7636438
-2.1222258,1.7386194
-2.12218,1.7178674
-2.1221342,1.691012
-2.1220884,1.6681238
-2.1220426,1.6369958
-2.1219968,1.6153284
-2.121951,1.5927454
-2.1219053,1.5674158
-2.1218595,1.5396448
-2.1218137,1.5042444
-2.1217679,1.4752527
-2.1217221,1.4419885
-2.1216763,1.4096399
-2.1216306,1.3724084
-2.1215848,1.3348718
-2.121539,1.305575
-2.1214932,1.2689539
-2.1214474,1.2308069
-2.1214016,1.2005945
-2.1213559,1.168551
-2.1213101,1.1358972
-2.1212643,1.1056848
-2.1212185,1.078219
-2.1211727,1.0483118
-2.1211269,1.0214563
-2.1210812,0.99551636
-2.1210354,0.972323
