in s,C1 in V
-2.8985393,-0.002577515
-2.8984935,-0.001814575
-2.8984477,-0.002272339
-2.8984019,-0.003035278
-2.8983561,-0.002424927
-2.8983103,-0.002577515
-2.8982646,-0.002119751
-2.8982188,-0.003187866
-2.898173,-0.003187866
-2.8981272,-0.00288269
-2.8980814,-0.00288269
-2.8980356,-0.002730103
-2.8979898,-0.00364563
-2.8979441,-0.003340454
-2.8978983,-0.00288269
-2.8978525,-0.00288269
-2.8978067,-0.002730103
-2.8977609,-0.001967163
-2.8977151,-0.001967163
-2.8976694,-0.001967163
-2.8976236,-0.002424927
-2.8975778,-0.001967163
-2.897532,-0.002272339
-2.8974862,-0.001967163
-2.8974404,-0.002119751
-2.8973947,-0.002577515
-2.8973489,-0.002424927
-2.8973031,-0.001509399
-2.8972573,-0.002119751
-2.8972115,-0.001967163
-2.8971657,-0.002424927
-2.89712,-0.002272339
-2.8970742,-0.002577515
-2.8970284,-0.001814575
-2.8969826,-0.001509399
-2.8969368,-0.001509399
-2.896891,-0.001356812
-2.8968452,-0.002119751
-2.8967995,-0.002272339
-2.8967537,-0.002119751
-2.8967079,-0.002424927
-2.8966621,-0.001661987
-2.8966163,-0.001967163
-2.8965705,-0.001661987
-2.8965248,-0.001204224
-2.896479,-0.001509399
-2.8964332,-0.001509399
-2.8963874,-0.001967163
-2.8963416,-0.001204224
-2.8962958,-0.000441284
-2.8962501,-0.000288696
-2.8962043,-0.000288696
-2.8961585,-0.000441284
-2.8961127,-0.000441284
-2.8960669,-0.000136108
-2.8960211,-0.000136108
-2.8959754,-0.000288696
-2.8959296,-0.000899048
-2.8958838,-0.000288696
-2.895838,-0.000441284
-2.8957922,-0.000899048
-2.8957464,-0.000899048
-2.8957006,-0.001356812
-2.8956549,-0.000899048
-2.8956091,-0.001356812
-2.8955633,-0.001509399
-2.8955175,-0.001204224
-2.8954717,-0.001509399
-2.8954259,-0.002272339
-2.8953802,-0.001509399
-2.8953344,-0.001051636
-2.8952886,-0.000899048
-2.8952428,-0.001967163
-2.895197,-0.001814575
-2.8951512,-0.001051636
-2.8951055,-0.001356812
-2.8950597,-0.001356812
-2.8950139,-0.000593872
-2.8949681,-0.001051636
-2.8949223,-0.001204224
-2.8948765,-0.001051636
-2.8948308,-0.000441284
-2.894785,-0.000288696
-2.8947392,-0.000136108
-2.8946934,-0.000593872
-2.8946476,-0.000441284
-2.8946018,-0.000441284
-2.894556,-0.000288696
-2.8945103,-0.000288696
-2.8944645,-0.000441284
-2.8944187,-0.000441284
-2.8943729,-0.000136108
-2.8943271,0.000474243
-2.8942813,-0.00074646
-2.8942356,-0.000441284
-2.8941898,-0.000899048
-2.894144,-0.00074646
-2.8940982,-0.000593872
-2.8940524,-0.00074646
-2.8940066,-0.000288696
-2.8939609,-0.000288696
-2.8939151,-0.001509399
-2.8938693,-0.002119751
-2.8938235,-0.002272339
-2.8937777,-0.002272339
-2.8937319,-0.001356812
-2.8936862,-0.001661987
-2.8936404,-0.001814575
-2.8935946,-0.000899048
-2.8935488,-0.001051636
-2.893503,-0.00074646
-2.8934572,1.64795E-05
-2.8934114,-0.000593872
-2.8933657,-0.001356812
-2.8933199,-0.001356812
-2.8932741,-0.001509399
-2.8932283,-0.001051636
-2.8931825,0.000169067
-2.8931367,0.000169067
-2.893091,-0.000441284
-2.8930452,-0.001051636
-2.8929994,-0.00074646
-2.8929536,-0.00074646
-2.8929078,-0.001204224
-2.892862,-0.001661987
-2.8928163,-0.00074646
-2.8927705,-0.001051636
-2.8927247,-0.001051636
-2.8926789,-0.001356812
-2.8926331,-0.001356812
-2.8925873,-0.001814575
-2.8925416,-0.001051636
-2.8924958,-0.000593872
-2.89245,-0.001967163
-2.8924042,-0.001814575
-2.8923584,-0.002119751
-2.8923126,-0.001661987
-2.8922668,-0.002119751
-2.8922211,-0.002424927
-2.8921753,-0.001661987
-2.8921295,-0.001051636
-2.8920837,-0.001509399
-2.8920379,-0.001204224
-2.8919921,-0.000899048
-2.8919464,-0.001204224
-2.8919006,-0.000593872
-2.8918548,-0.001051636
-2.891809,-0.001204224
-2.8917632,-0.001356812
-2.8917174,-0.000593872
-2.8916717,-0.000136108
-2.8916259,-0.000136108
-2.8915801,-0.000441284
-2.8915343,-0.00074646
-2.8914885,1.64795E-05
-2.8914427,-0.001356812
-2.891397,-0.001051636
-2.8913512,-0.001661987
-2.8913054,-0.001967163
-2.8912596,-0.001661987
-2.8912138,-0.001051636
-2.891168,-0.000441284
-2.8911222,-0.001051636
-2.8910765,-0.001204224
-2.8910307,-0.001204224
-2.8909849,-0.000899048
-2.8909391,-0.000899048
-2.8908933,-0.001509399
-2.8908475,-0.001204224
-2.8908018,-0.002272339
-2.890756,-0.001814575
-2.8907102,-0.001814575
-2.8906644,-0.001661987
-2.8906186,-0.001356812
-2.8905728,-0.001204224
-2.8905271,-0.001661987
-2.8904813,-0.001509399
-2.8904355,-0.001356812
-2.8903897,-0.001204224
-2.8903439,-0.00074646
-2.8902981,-0.000136108
-2.8902524,-0.001204224
-2.8902066,-0.001661987
-2.8901608,-0.001814575
-2.890115,-0.002272339
-2.8900692,-0.002119751
-2.8900234,-0.002577515
-2.8899776,-0.002424927
-2.8899319,-0.002272339
-2.8898861,-0.001661987
-2.8898403,-0.001814575
-2.8897945,-0.001814575
-2.8897487,-0.001661987
-2.8897029,-0.002272339
-2.8896572,-0.002119751
-2.8896114,-0.002577515
-2.8895656,-0.001967163
-2.8895198,-0.001356812
-2.889474,-0.001051636
-2.8894282,-0.001661987
-2.8893825,-0.002272339
-2.8893367,-0.001967163
-2.8892909,-0.002577515
-2.8892451,-0.001661987
-2.8891993,-0.001814575
-2.8891535,-0.001509399
-2.8891078,-0.001661987
-2.889062,-0.001509399
-2.8890162,-0.001967163
-2.8889704,-0.000899048
-2.8889246,-0.00074646
-2.8888788,-0.000899048
-2.888833,-0.001814575
-2.8887873,-0.001509399
-2.8887415,-0.002272339
-2.8886957,-0.001509399
-2.8886499,-0.001051636
-2.8886041,-0.001661987
-2.8885583,-0.002119751
-2.8885126,-0.002119751
-2.8884668,-0.001814575
-2.888421,-0.001967163
-2.8883752,-0.002424927
-2.8883294,-0.001356812
-2.8882836,-0.000441284
-2.8882379,-0.000288696
-2.8881921,-0.001204224
-2.8881463,-0.001356812
-2.8881005,-0.001356812
-2.8880547,-0.001356812
-2.8880089,-0.001204224
-2.8879632,-0.001204224
-2.8879174,-0.001356812
-2.8878716,-0.001814575
-2.8878258,-0.002730103
-2.88778,-0.002272339
-2.8877342,-0.001661987
-2.8876884,-0.001509399
-2.8876427,-0.003035278
-2.8875969,-0.002119751
-2.8875511,-0.001814575
-2.8875053,-0.002119751
-2.8874595,-0.001509399
-2.8874137,-0.001204224
-2.887368,-0.000899048
-2.8873222,-0.001051636
-2.8872764,-0.001204224
-2.8872306,-0.000593872
-2.8871848,-0.000288696
-2.887139,-0.001051636
-2.8870933,-0.001661987
-2.8870475,-0.001204224
-2.8870017,-0.000593872
-2.8869559,-0.000136108
-2.8869101,-0.001356812
-2.8868643,-0.001051636
-2.8868186,1.64795E-05
-2.8867728,-0.000899048
-2.886727,-0.002272339
-2.8866812,-0.001356812
-2.8866354,-0.001814575
-2.8865896,-0.001509399
-2.8865438,-0.001509399
-2.8864981,-0.001509399
-2.8864523,-0.000441284
-2.8864065,-0.000899048
-2.8863607,-0.001204224
-2.8863149,-0.000593872
-2.8862691,-0.000593872
-2.8862234,-0.000136108
-2.8861776,-0.000593872
-2.8861318,0.000169067
-2.886086,0.000321655
-2.8860402,-0.000288696
-2.8859944,-0.000593872
-2.8859487,-0.001356812
-2.8859029,-0.00074646
-2.8858571,-0.00074646
-2.8858113,-0.000441284
-2.8857655,-0.000899048
-2.8857197,-0.001967163
-2.885674,-0.001661987
-2.8856282,-0.001051636
-2.8855824,-0.001661987
-2.8855366,-0.001814575
-2.8854908,-0.001204224
-2.885445,-0.00074646
-2.8853992,-0.00074646
-2.8853535,-0.000136108
-2.8853077,0.000169067
-2.8852619,0.000169067
-2.8852161,0.000626831
-2.8851703,0.000779419
-2.8851245,0.001389771
-2.8850788,0.001694946
-2.885033,0.001847534
-2.8849872,0.00215271
-2.8849414,0.002305298
-2.8848956,0.002915649
-2.8848498,0.002763062
-2.8848041,0.002763062
-2.8847583,0.002763062
-2.8847125,0.003068237
-2.8846667,0.003220825
-2.8846209,0.003068237
-2.8845751,0.003068237
-2.8845294,0.003831177
-2.8844836,0.003373413
-2.8844378,0.003373413
-2.884392,0.003068237
-2.8843462,0.003220825
-2.8843004,0.003220825
-2.8842546,0.003526001
-2.8842089,0.003526001
-2.8841631,0.003220825
-2.8841173,0.003678589
-2.8840715,0.003220825
-2.8840257,0.002610474
-2.8839799,0.003220825
-2.8839342,0.003068237
-2.8838884,0.003373413
-2.8838426,0.003678589
-2.8837968,0.00428894
-2.883751,0.004899292
-2.8837052,0.004899292
-2.8836595,0.004746704
-2.8836137,0.005204468
-2.8835679,0.005509644
-2.8835221,0.004594116
-2.8834763,0.005814819
-2.8834305,0.00505188
-2.8833848,0.005357056
-2.883339,0.006272583
-2.8832932,0.006119995
-2.8832474,0.005814819
-2.8832016,0.005967407
-2.8831558,0.005509644
-2.88311,0.005204468
-2.8830643,0.005357056
-2.8830185,0.005814819
-2.8829727,0.005814819
-2.8829269,0.006119995
-2.8828811,0.00718811
-2.8828353,0.00718811
-2.8827896,0.006730347
-2.8827438,0.007035522
-2.882698,0.00718811
-2.8826522,0.007035522
-2.8826064,0.007340698
-2.8825606,0.008103638
-2.8825149,0.00795105
-2.8824691,0.007645874
-2.8824233,0.007493286
-2.8823775,0.008561401
-2.8823317,0.00795105
-2.8822859,0.008561401
-2.8822402,0.01023987
-2.8821944,0.01008728
-2.8821486,0.009629517
-2.8821028,0.01008728
-2.882057,0.009629517
-2.8820112,0.008713989
-2.8819654,0.008866577
-2.8819197,0.008561401
-2.8818739,0.009019165
-2.8818281,0.009171753
-2.8817823,0.009629517
-2.8817365,0.009934692
-2.8816907,0.009782104
-2.881645,0.01069763
-2.8815992,0.01069763
-2.8815534,0.0111554
-2.8815076,0.01085022
-2.8814618,0.01100281
-2.881416,0.01100281
-2.8813703,0.01146057
-2.8813245,0.01252869
-2.8812787,0.01130798
-2.8812329,0.01161316
-2.8811871,0.01176575
-2.8811413,0.01191833
-2.8810956,0.0123761
-2.8810498,0.01268127
-2.881004,0.01252869
-2.8809582,0.01222351
-2.8809124,0.01329163
-2.8808666,0.01298645
-2.8808208,0.01268127
-2.8807751,0.01207092
-2.8807293,0.01313904
-2.8806835,0.01374939
-2.8806377,0.01374939
-2.8805919,0.01374939
-2.8805461,0.01390198
-2.8805004,0.0135968
-2.8804546,0.0135968
-2.8804088,0.01497009
-2.880363,0.01512268
-2.8803172,0.01558044
-2.8802714,0.0161908
-2.8802257,0.01573303
-2.8801799,0.01634338
-2.8801341,0.01603821
-2.8800883,0.01664856
-2.8800425,0.01588562
-2.8799967,0.01603821
-2.879951,0.01634338
-2.8799052,0.01725891
-2.8798594,0.01664856
-2.8798136,0.0174115
-2.8797678,0.01634338
-2.879722,0.01603821
-2.8796762,0.01634338
-2.8796305,0.01756409
-2.8795847,0.01771667
-2.8795389,0.01802185
-2.8794931,0.01908997
-2.8794473,0.01878479
-2.8794015,0.01924255
-2.8793558,0.01893738
-2.87931,0.01970032
-2.8792642,0.01985291
-2.8792184,0.01985291
-2.8791726,0.02015808
-2.8791268,0.02000549
-2.8790811,0.02092102
-2.8790353,0.02137878
-2.8789895,0.02107361
-2.8789437,0.02076843
-2.8788979,0.02168396
-2.8788521,0.02214172
-2.8788064,0.02168396
-2.8787606,0.02061584
-2.8787148,0.02153137
-2.878669,0.0212262
-2.8786232,0.02168396
-2.8785774,0.02137878
-2.8785316,0.02229431
-2.8784859,0.02305725
-2.8784401,0.02305725
-2.8783943,0.02336243
-2.8783485,0.02275208
-2.8783027,0.02351501
-2.8782569,0.02382019
-2.8782112,0.02412537
-2.8781654,0.0236676
-2.8781196,0.02458313
-2.8780738,0.02397278
-2.878028,0.02412537
-2.8779822,0.02427795
-2.8779365,0.02504089
-2.8778907,0.02595642
-2.8778449,0.02473572
-2.8777991,0.02565125
-2.8777533,0.02504089
-2.8777075,0.02443054
-2.8776618,0.02488831
-2.877616,0.02519348
-2.8775702,0.02488831
-2.8775244,0.02488831
-2.8774786,0.02565125
-2.8774328,0.02580383
-2.877387,0.02519348
-2.8773413,0.02519348
-2.8772955,0.02580383
-2.8772497,0.02549866
-2.8772039,0.02519348
-2.8771581,0.02488831
-2.8771123,0.02580383
-2.8770666,0.0262616
-2.8770208,0.02580383
-2.876975,0.02580383
-2.8769292,0.02565125
-2.8768834,0.02610901
-2.8768376,0.02656677
-2.8767919,0.02610901
-2.8767461,0.02610901
-2.8767003,0.02671936
-2.8766545,0.02641418
-2.8766087,0.02687195
-2.8765629,0.02717712
-2.8765172,0.02809265
-2.8764714,0.02732971
-2.8764256,0.02824524
-2.8763798,0.02763489
-2.876334,0.02732971
-2.8762882,0.02809265
-2.8762424,0.02763489
-2.8761967,0.028703
-2.8761509,0.02855042
-2.8761051,0.02794006
-2.8760593,0.02824524
-2.8760135,0.02824524
-2.8759677,0.02839783
-2.875922,0.02900818
-2.8758762,0.02977112
-2.8758304,0.02946594
-2.8757846,0.02946594
-2.8757388,0.028703
-2.875693,0.02824524
-2.8756473,0.02763489
-2.8756015,0.02778748
-2.8755557,0.02900818
-2.8755099,0.02855042
-2.8754641,0.02916077
-2.8754183,0.02946594
-2.8753726,0.02885559
-2.8753268,0.02794006
-2.875281,0.02778748
-2.8752352,0.02855042
-2.8751894,0.02855042
-2.8751436,0.02824524
-2.8750978,0.02961853
-2.8750521,0.02946594
-2.8750063,0.02931335
-2.8749605,0.02931335
-2.8749147,0.02916077
-2.8748689,0.02977112
-2.8748231,0.03068665
-2.8747774,0.03083923
-2.8747316,0.03053406
-2.8746858,0.03053406
-2.87464,0.03007629
-2.8745942,0.03007629
-2.8745484,0.02946594
-2.8745027,0.02961853
-2.8744569,0.02977112
-2.8744111,0.03022888
-2.8743653,0.03022888
-2.8743195,0.03053406
-2.8742737,0.03007629
-2.874228,0.02931335
-2.8741822,0.02977112
-2.8741364,0.02977112
-2.8740906,0.02916077
-2.8740448,0.02992371
-2.873999,0.03007629
-2.8739532,0.03022888
-2.8739075,0.02992371
-2.8738617,0.02916077
-2.8738159,0.02900818
-2.8737701,0.02931335
-2.8737243,0.02946594
-2.8736785,0.02946594
-2.8736328,0.02931335
-2.873587,0.03022888
-2.8735412,0.02977112
-2.8734954,0.02992371
-2.8734496,0.03007629
-2.8734038,0.028703
-2.8733581,0.02855042
-2.8733123,0.02946594
-2.8732665,0.02961853
-2.8732207,0.02961853
-2.8731749,0.02931335
-2.8731291,0.02931335
-2.8730834,0.02946594
-2.8730376,0.03022888
-2.8729918,0.03068665
-2.872946,0.031297
-2.8729002,0.03053406
-2.8728544,0.02977112
-2.8728086,0.03068665
-2.8727629,0.03099182
-2.8727171,0.03053406
-2.8726713,0.03068665
-2.8726255,0.03053406
-2.8725797,0.03038147
-2.8725339,0.03068665
-2.8724882,0.03099182
-2.8724424,0.03007629
-2.8723966,0.02961853
-2.8723508,0.02961853
-2.872305,0.02961853
-2.8722592,0.02916077
-2.8722135,0.03022888
-2.8721677,0.03053406
-2.8721219,0.02977112
-2.8720761,0.02977112
-2.8720303,0.02961853
-2.8719845,0.02931335
-2.8719388,0.02885559
-2.871893,0.02839783
-2.8718472,0.02809265
-2.8718014,0.02809265
-2.8717556,0.02839783
-2.8717098,0.028703
-2.871664,0.02794006
-2.8716183,0.028703
-2.8715725,0.02885559
-2.8715267,0.02855042
-2.8714809,0.02809265
-2.8714351,0.028703
-2.8713893,0.02885559
-2.8713436,0.02900818
-2.8712978,0.02794006
-2.871252,0.0274823
-2.8712062,0.0274823
-2.8711604,0.02839783
-2.8711146,0.02794006
-2.8710689,0.02763489
-2.8710231,0.02763489
-2.8709773,0.0274823
-2.8709315,0.02702454
-2.8708857,0.02794006
-2.8708399,0.02794006
-2.8707942,0.02717712
-2.8707484,0.02687195
-2.8707026,0.02778748
-2.8706568,0.02763489
-2.870611,0.0274823
-2.8705652,0.02778748
-2.8705194,0.0274823
-2.8704737,0.02732971
-2.8704279,0.02656677
-2.8703821,0.02687195
-2.8703363,0.02565125
-2.8702905,0.02549866
-2.8702447,0.02610901
-2.870199,0.02549866
-2.8701532,0.02565125
-2.8701074,0.02580383
-2.8700616,0.02595642
-2.8700158,0.02671936
-2.86997,0.02641418
-2.8699243,0.02656677
-2.8698785,0.02580383
-2.8698327,0.02549866
-2.8697869,0.02549866
-2.8697411,0.02565125
-2.8696953,0.02519348
-2.8696496,0.02534607
-2.8696038,0.02458313
-2.869558,0.02427795
-2.8695122,0.02458313
-2.8694664,0.02549866
-2.8694206,0.0262616
-2.8693748,0.02595642
-2.8693291,0.02549866
-2.8692833,0.02519348
-2.8692375,0.02534607
-2.8691917,0.02534607
-2.8691459,0.02473572
-2.8691001,0.02519348
-2.8690544,0.02549866
-2.8690086,0.02504089
-2.8689628,0.02504089
-2.868917,0.02397278
-2.8688712,0.02412537
-2.8688254,0.02427795
-2.8687797,0.02397278
-2.8687339,0.02320984
-2.8686881,0.02275208
-2.8686423,0.02290466
-2.8685965,0.02290466
-2.8685507,0.02351501
-2.868505,0.02275208
-2.8684592,0.0224469
-2.8684134,0.02229431
-2.8683676,0.02168396
-2.8683218,0.02198914
-2.868276,0.02229431
-2.8682302,0.0212262
-2.8681845,0.02137878
-2.8681387,0.02214172
-2.8680929,0.02198914
-2.8680471,0.02183655
-2.8680013,0.0212262
-2.8679555,0.02107361
-2.8679098,0.02137878
-2.867864,0.02183655
-2.8678182,0.02092102
-2.8677724,0.02092102
-2.8677266,0.02076843
-2.8676808,0.02092102
-2.8676351,0.0212262
-2.8675893,0.02107361
-2.8675435,0.02046326
-2.8674977,0.02061584
-2.8674519,0.02076843
-2.8674061,0.02076843
-2.8673604,0.02076843
-2.8673146,0.02061584
-2.8672688,0.02015808
-2.867223,0.02046326
-2.8671772,0.02107361
-2.8671314,0.02107361
-2.8670856,0.02046326
-2.8670399,0.02076843
-2.8669941,0.02107361
-2.8669483,0.02046326
-2.8669025,0.02046326
-2.8668567,0.02061584
-2.8668109,0.02015808
-2.8667652,0.02031067
-2.8667194,0.01954773
-2.8666736,0.01908997
-2.8666278,0.01939514
-2.866582,0.01939514
-2.8665362,0.02000549
-2.8664905,0.01954773
-2.8664447,0.01985291
-2.8663989,0.01985291
-2.8663531,0.01985291
-2.8663073,0.01985291
-2.8662615,0.01878479
-2.8662158,0.01832703
-2.86617,0.0186322
-2.8661242,0.0186322
-2.8660784,0.01954773
-2.8660326,0.01878479
-2.8659868,0.0186322
-2.865941,0.01786926
-2.8658953,0.01725891
-2.8658495,0.01710632
-2.8658037,0.01756409
-2.8657579,0.01802185
-2.8657121,0.01847961
-2.8656663,0.01710632
-2.8656206,0.01756409
-2.8655748,0.01817444
-2.865529,0.01847961
-2.8654832,0.01817444
-2.8654374,0.01893738
-2.8653916,0.01908997
-2.8653459,0.01908997
-2.8653001,0.01878479
-2.8652543,0.01832703
-2.8652085,0.01954773
-2.8651627,0.01893738
-2.8651169,0.0186322
-2.8650712,0.0186322
-2.8650254,0.01893738
-2.8649796,0.01985291
-2.8649338,0.01878479
-2.864888,0.01954773
-2.8648422,0.01893738
-2.8647964,0.02015808
-2.8647507,0.02015808
-2.8647049,0.02031067
-2.8646591,0.02015808
-2.8646133,0.02000549
-2.8645675,0.02015808
-2.8645217,0.02000549
-2.864476,0.0186322
-2.8644302,0.01924255
-2.8643844,0.01939514
-2.8643386,0.01970032
-2.8642928,0.02000549
-2.864247,0.01954773
-2.8642013,0.01970032
-2.8641555,0.02046326
-2.8641097,0.02031067
-2.8640639,0.02015808
-2.8640181,0.01954773
-2.8639723,0.02015808
-2.8639266,0.02076843
-2.8638808,0.02137878
-2.863835,0.02061584
-2.8637892,0.01970032
-2.8637434,0.02000549
-2.8636976,0.02046326
-2.8636518,0.02092102
-2.8636061,0.02015808
-2.8635603,0.02015808
-2.8635145,0.02000549
-2.8634687,0.01970032
-2.8634229,0.01908997
-2.8633771,0.0186322
-2.8633314,0.01908997
-2.8632856,0.02031067
-2.8632398,0.02076843
-2.863194,0.0212262
-2.8631482,0.02000549
-2.8631024,0.02092102
-2.8630567,0.02107361
-2.8630109,0.02015808
-2.8629651,0.02000549
-2.8629193,0.01970032
-2.8628735,0.02000549
-2.8628277,0.02137878
-2.862782,0.02183655
-2.8627362,0.02229431
-2.8626904,0.02275208
-2.8626446,0.02259949
-2.8625988,0.02229431
-2.862553,0.02198914
-2.8625072,0.02259949
-2.8624615,0.02305725
-2.8624157,0.02229431
-2.8623699,0.02259949
-2.8623241,0.02320984
-2.8622783,0.02305725
-2.8622325,0.02183655
-2.8621868,0.0212262
-2.862141,0.02046326
-2.8620952,0.02046326
-2.8620494,0.02061584
-2.8620036,0.02107361
-2.8619578,0.02061584
-2.8619121,0.02076843
-2.8618663,0.02168396
-2.8618205,0.02214172
-2.8617747,0.02275208
-2.8617289,0.02214172
-2.8616831,0.02198914
-2.8616374,0.02183655
-2.8615916,0.02107361
-2.8615458,0.0212262
-2.8615,0.02183655
-2.8614542,0.0212262
-2.8614084,0.02137878
-2.8613626,0.02137878
-2.8613169,0.02107361
-2.8612711,0.02183655
-2.8612253,0.02214172
-2.8611795,0.0224469
-2.8611337,0.02168396
-2.8610879,0.02198914
-2.8610422,0.02214172
-2.8609964,0.02214172
-2.8609506,0.02107361
-2.8609048,0.02137878
-2.860859,0.02153137
-2.8608132,0.02214172
-2.8607675,0.0224469
-2.8607217,0.0224469
-2.8606759,0.02214172
-2.8606301,0.02336243
-2.8605843,0.02336243
-2.8605385,0.02351501
-2.8604928,0.02275208
-2.860447,0.02153137
-2.8604012,0.02183655
-2.8603554,0.02229431
-2.8603096,0.02259949
-2.8602638,0.02290466
-2.860218,0.02320984
-2.8601723,0.02320984
-2.8601265,0.02351501
-2.8600807,0.02397278
-2.8600349,0.0236676
-2.8599891,0.02305725
-2.8599433,0.02336243
-2.8598976,0.02336243
-2.8598518,0.02397278
-2.859806,0.02305725
-2.8597602,0.02351501
-2.8597144,0.0224469
-2.8596686,0.02320984
-2.8596229,0.02275208
-2.8595771,0.02275208
-2.8595313,0.02275208
-2.8594855,0.02351501
-2.8594397,0.02320984
-2.8593939,0.02336243
-2.8593482,0.02351501
-2.8593024,0.02275208
-2.8592566,0.02290466
-2.8592108,0.02275208
-2.859165,0.02229431
-2.8591192,0.02305725
-2.8590734,0.02259949
-2.8590277,0.02305725
-2.8589819,0.02290466
-2.8589361,0.02305725
-2.8588903,0.02305725
-2.8588445,0.02397278
-2.8587987,0.0236676
-2.858753,0.02320984
-2.8587072,0.02336243
-2.8586614,0.02305725
-2.8586156,0.0236676
-2.8585698,0.0236676
-2.858524,0.0236676
-2.8584783,0.02427795
-2.8584325,0.02473572
-2.8583867,0.02549866
-2.8583409,0.02473572
-2.8582951,0.02458313
-2.8582493,0.02488831
-2.8582036,0.02534607
-2.8581578,0.02519348
-2.858112,0.02519348
-2.8580662,0.02565125
-2.8580204,0.02534607
-2.8579746,0.02519348
-2.8579288,0.02565125
-2.8578831,0.02610901
-2.8578373,0.02549866
-2.8577915,0.02580383
-2.8577457,0.02580383
-2.8576999,0.02610901
-2.8576541,0.02671936
-2.8576084,0.02656677
-2.8575626,0.02565125
-2.8575168,0.02534607
-2.857471,0.02504089
-2.8574252,0.02458313
-2.8573794,0.02427795
-2.8573337,0.02565125
-2.8572879,0.02565125
-2.8572421,0.02519348
-2.8571963,0.02580383
-2.8571505,0.02488831
-2.8571047,0.02427795
-2.857059,0.0236676
-2.8570132,0.02473572
-2.8569674,0.02427795
-2.8569216,0.02519348
-2.8568758,0.02565125
-2.85683,0.02519348
-2.8567842,0.02488831
-2.8567385,0.02519348
-2.8566927,0.02519348
-2.8566469,0.02488831
-2.8566011,0.02519348
-2.8565553,0.02565125
-2.8565095,0.02549866
-2.8564638,0.02595642
-2.856418,0.0262616
-2.8563722,0.02595642
-2.8563264,0.0262616
-2.8562806,0.02565125
-2.8562348,0.02549866
-2.8561891,0.02519348
-2.8561433,0.02549866
-2.8560975,0.02534607
-2.8560517,0.02488831
-2.8560059,0.02412537
-2.8559601,0.02443054
-2.8559144,0.02473572
-2.8558686,0.02473572
-2.8558228,0.02458313
-2.855777,0.02488831
-2.8557312,0.02443054
-2.8556854,0.02488831
-2.8556396,0.02549866
-2.8555939,0.02534607
-2.8555481,0.02488831
-2.8555023,0.02504089
-2.8554565,0.02443054
-2.8554107,0.02488831
-2.8553649,0.02473572
-2.8553192,0.02473572
-2.8552734,0.02473572
-2.8552276,0.02412537
-2.8551818,0.02336243
-2.855136,0.02336243
-2.8550902,0.02336243
-2.8550445,0.02382019
-2.8549987,0.02412537
-2.8549529,0.0236676
-2.8549071,0.02427795
-2.8548613,0.02458313
-2.8548155,0.02427795
-2.8547698,0.02519348
-2.854724,0.02488831
-2.8546782,0.02412537
-2.8546324,0.02473572
-2.8545866,0.02443054
-2.8545408,0.02397278
-2.854495,0.02382019
-2.8544493,0.02351501
-2.8544035,0.02351501
-2.8543577,0.02336243
-2.8543119,0.02412537
-2.8542661,0.02473572
-2.8542203,0.02504089
-2.8541746,0.02473572
-2.8541288,0.02488831
-2.854083,0.02488831
-2.8540372,0.02382019
-2.8539914,0.02397278
-2.8539456,0.02458313
-2.8538999,0.02443054
-2.8538541,0.02427795
-2.8538083,0.02458313
-2.8537625,0.02336243
-2.8537167,0.02382019
-2.8536709,0.02305725
-2.8536252,0.0224469
-2.8535794,0.0224469
-2.8535336,0.02320984
-2.8534878,0.02214172
-2.853442,0.02137878
-2.8533962,0.02137878
-2.8533504,0.0224469
-2.8533047,0.02198914
-2.8532589,0.02229431
-2.8532131,0.02153137
-2.8531673,0.02183655
-2.8531215,0.02183655
-2.8530757,0.02214172
-2.85303,0.02137878
-2.8529842,0.0212262
-2.8529384,0.02076843
-2.8528926,0.02046326
-2.8528468,0.02092102
-2.852801,0.02107361
-2.8527553,0.02076843
-2.8527095,0.02153137
-2.8526637,0.02153137
-2.8526179,0.02137878
-2.8525721,0.02168396
-2.8525263,0.02168396
-2.8524806,0.0212262
-2.8524348,0.02061584
-2.852389,0.02107361
-2.8523432,0.02168396
-2.8522974,0.02153137
-2.8522516,0.02046326
-2.8522058,0.02031067
-2.8521601,0.02092102
-2.8521143,0.02000549
-2.8520685,0.01970032
-2.8520227,0.02015808
-2.8519769,0.01954773
-2.8519311,0.01954773
-2.8518854,0.01954773
-2.8518396,0.02046326
-2.8517938,0.02092102
-2.851748,0.02046326
-2.8517022,0.02046326
-2.8516564,0.02031067
-2.8516107,0.02015808
-2.8515649,0.02000549
-2.8515191,0.02015808
-2.8514733,0.01954773
-2.8514275,0.02015808
-2.8513817,0.01939514
-2.851336,0.01847961
-2.8512902,0.0186322
-2.8512444,0.01832703
-2.8511986,0.01908997
-2.8511528,0.01924255
-2.851107,0.01924255
-2.8510612,0.01954773
-2.8510155,0.01954773
-2.8509697,0.01878479
-2.8509239,0.01908997
-2.8508781,0.01954773
-2.8508323,0.01908997
-2.8507865,0.01908997
-2.8507408,0.01847961
-2.850695,0.01832703
-2.8506492,0.01878479
-2.8506034,0.0186322
-2.8505576,0.01771667
-2.8505118,0.01725891
-2.8504661,0.01710632
-2.8504203,0.01710632
-2.8503745,0.01756409
-2.8503287,0.01695374
-2.8502829,0.0174115
-2.8502371,0.01771667
-2.8501914,0.01771667
-2.8501456,0.01756409
-2.8500998,0.01802185
-2.850054,0.01802185
-2.8500082,0.01786926
-2.8499624,0.01756409
-2.8499166,0.01710632
