Status_RPM_V1,Status_TotalCurrent_V1,Status_DutyCycle_V1,Status_RPM_V2,Status_TotalCurrent_V2,Status_DutyCycle_V2,TorqueValue
1615,0.0,12.200000000000001,-1563,0.0,-7.9,2133
976,0.0,0.6000000000000001,23,0.0,1.6,2111
-1,0.0,0.1,-6,0.0,-0.1,2119
-33,0.0,-2.0,3,0.0,0.30000000000000004,2135
-507,0.0,-13.100000000000001,1006,0.0,21.700000000000003,2161
-1801,0.0,-28.5,2354,0.0,28.6,2109
-2912,0.0,-21.3,2892,0.0,21.6,2116
-2667,0.0,-15.3,2840,0.0,15.9,2112
-2230,0.0,-10.100000000000001,2013,0.0,8.5,2138
-1714,0.0,-6.7,1473,0.0,4.7,2114
-221,0.0,0.0,701,0.0,1.3,2116
-2,0.0,0.2,1,0.0,0.1,2117
0,0.0,0.1,9,0.0,0.1,2116
0,0.0,0.0,13,0.0,0.1,2122
-460,0.0,-15.3,13,0.0,0.1,2163
-1882,0.0,-29.1,13,0.0,0.1,2182
-2648,0.0,-21.400000000000002,2688,0.0,20.200000000000003,2102
-2631,0.0,-15.8,2503,0.0,13.700000000000001,2122
-2301,0.0,-11.600000000000001,2116,0.0,10.0,2115
-1337,0.0,-4.1000000000000005,1612,0.0,6.1000000000000005,2097
-246,0.0,0.30000000000000004,1123,0.0,2.5,2109
20,0.0,0.0,1123,0.0,2.5,2109
0,0.0,0.0,1123,0.0,2.5,2109
-179,0.0,-7.7,136,0.0,7.0,2109
-179,0.0,-7.7,136,0.0,7.0,2126
-2310,0.0,-15.600000000000001,136,0.0,7.0,2104
-2188,0.0,-11.200000000000001,136,0.0,7.0,2109
-1824,0.0,-8.8,1638,0.0,7.1000000000000005,2114
-1377,0.0,-4.9,1170,0.0,3.4000000000000004,2111
17,0.0,0.7000000000000001,62,0.0,-0.4,2126
1,0.0,0.0,-27,0.0,-0.2,2112
-21,0.0,-1.0,91,0.0,6.1000000000000005,2126
-495,0.0,-15.600000000000001,1042,0.0,22.8,2155
-2512,0.0,-20.5,2226,0.0,26.400000000000002,2108
-2420,0.0,-11.600000000000001,2226,0.0,26.400000000000002,2110
-2017,0.0,-9.600000000000001,2053,0.0,9.9,2114
-1534,0.0,-5.7,1565,0.0,6.0,2111
10,0.0,0.30000000000000004,-8,0.0,-0.1,2110
1,0.0,0.1,4,0.0,0.0,2110
0,0.0,0.2,6,0.0,0.0,2110
0,0.0,0.1,7,0.0,0.1,2111
0,0.0,0.1,6,0.0,0.0,2111
0,0.0,0.1,6,0.0,0.0,2111
0,0.0,0.1,6,0.0,0.0,2111
0,0.0,0.1,6,0.0,0.1,2111
0,0.0,0.1,6,0.0,0.1,2111
0,0.0,0.1,6,0.0,0.1,2111
0,0.0,0.0,6,0.0,0.1,2111
0,0.0,0.1,6,0.0,0.1,2111
0,0.0,0.1,6,0.0,0.1,2111
0,0.0,0.1,6,0.0,0.1,2111
0,0.0,0.1,6,0.0,0.1,2111
0,0.0,0.1,6,0.0,0.1,2111
0,0.0,0.1,6,0.0,0.0,2111
0,0.0,0.1,6,0.0,0.0,2111
0,0.0,0.1,6,0.0,0.0,2111
0,0.0,0.1,6,0.0,0.1,2112
0,0.0,0.1,6,0.0,0.0,2111
0,0.0,0.1,6,0.0,0.1,2111
0,0.0,0.1,5,0.0,0.1,2112
0,0.0,0.1,6,0.0,0.1,2111
0,0.0,0.1,5,0.0,-0.1,2111
0,0.0,0.1,5,0.0,0.0,2111
0,0.0,0.1,5,0.0,0.0,2111
0,0.0,0.1,5,0.0,0.1,2111
0,0.0,0.1,5,0.0,-0.1,2111
0,0.0,0.1,4,0.0,0.1,2111
0,0.0,0.1,4,0.0,-0.1,2112
0,0.0,0.0,4,0.0,0.0,2111
0,0.0,0.1,4,0.0,0.1,2110
0,0.0,0.1,4,0.0,0.0,2111
0,0.0,0.1,4,0.0,-0.1,2111
0,0.0,0.2,3,0.0,0.1,2112
0,0.0,0.1,3,0.0,0.0,2109
0,0.0,0.1,3,0.0,0.0,2111
0,0.0,0.1,3,0.0,-0.1,2112
0,0.0,0.2,3,0.0,0.1,2112
0,0.0,0.1,3,0.0,0.1,2111
0,0.0,0.0,3,0.0,-0.1,2111
0,0.0,0.1,3,0.0,-0.1,2111
0,0.0,0.1,0,0.0,0.0,2112
0,0.0,0.1,0,0.0,0.0,2112
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,-0.1,2110
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,-0.1,2110
0,0.0,0.2,0,0.0,-0.1,2110
0,0.0,0.1,0,0.0,0.1,2111
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,0.0,2111
0,0.0,0.1,0,0.0,-0.1,2112
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,0.0,2110
0,0.0,0.1,0,0.0,0.0,2111
0,0.0,0.1,0,0.0,0.0,2111
0,0.0,0.1,0,0.0,0.0,2111
0,0.0,0.1,0,0.0,0.0,2111
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.0,0,0.0,0.0,2111
0,0.0,0.1,0,0.0,0.0,2111
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,0.0,2111
0,0.0,0.0,0,0.0,0.0,2111
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.0,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,0.0,2111
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,0.1,2111
0,0.0,0.1,0,0.0,0.0,2111
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.2,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,0.0,2111
0,0.0,0.0,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,0.0,2110
0,0.0,0.1,0,0.0,-0.1,2110
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,0.1,2111
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.0,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,-0.1,2112
0,0.0,0.1,0,0.0,-0.1,2112
0,0.0,0.0,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,0.0,2111
0,0.0,0.1,0,0.0,0.0,2111
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,0.0,2111
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,0.0,2111
0,0.0,0.1,0,0.0,0.1,2112
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,0.0,2111
0,0.0,0.0,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,-0.1,2112
0,0.0,0.1,0,0.0,0.0,2110
0,0.0,0.0,0,0.0,0.1,2111
0,0.0,0.1,0,0.0,0.1,2111
0,0.0,0.0,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,0.0,2111
0,0.0,0.1,0,0.0,0.0,2111
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,-0.1,2110
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.2,0,0.0,0.1,2111
0,0.0,0.1,0,0.0,0.1,2111
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,0.0,2110
0,0.0,0.1,0,0.0,0.0,2111
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,0.0,2111
0,0.0,0.2,0,0.0,0.0,2111
0,0.0,0.1,0,0.0,0.0,2111
0,0.0,0.1,0,0.0,-0.1,2110
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,-0.1,2110
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,-0.1,2110
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.1,0,0.0,0.0,2110
0,0.0,0.0,0,0.0,0.1,2110
0,0.0,0.1,0,0.0,-0.1,2111
0,0.0,0.2,0,0.0,0.0,2111
0,0.0,0.2,0,0.0,0.0,2111
0,0.0,0.1,0,0.0,-0.1,2112
0,0.0,0.1,0,0.0,0.0,2110
0,0.0,0.1,0,0.0,0.0,2110
0,0.0,0.1,0,0.0,0.0,2110
0,0.0,0.1,0,0.0,0.0,2110
0,0.0,0.1,0,0.0,0.0,2111
