Status_RPM_V1,Status_TotalCurrent_V1,Status_DutyCycle_V1,Status_RPM_V2,Status_TotalCurrent_V2,Status_DutyCycle_V2,TorqueValue
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.010000000000000002,0.0,0
0.0,0.0,-0.1,0.0,0.010000000000000002,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.2,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
-0.28571428,0.0,-0.30000000000000004,2.28571424,-0.010000000000000002,0.0,0
-0.28571428,0.0,-0.30000000000000004,29.14285656,-0.6900000000000001,0.0,0
