in s,C1 in V
-3.0732052,1.0712
-3.0731594,1.0559412
-3.0731136,1.0461755
-3.0730679,1.0373254
-3.0730221,1.0257288
-3.0729763,1.0144373
-3.0729305,1.0040613
-3.0728847,0.99795776
-3.0728389,0.98971802
-3.0727932,0.9811731
-3.0727474,0.97323853
-3.0727016,0.9622522
-3.0726558,0.96164185
-3.07261,0.95065552
-3.0725642,0.94302612
-3.0725185,0.93692261
-3.0724727,0.92898804
-3.0724269,0.91800171
-3.0723811,0.90518433
-3.0723353,0.89450317
-3.0722895,0.88687378
-3.0722438,0.87436157
-3.072198,0.86184937
-3.0721522,0.85605103
-3.0721064,0.84353882
-3.0720606,0.83194214
-3.0720148,0.82370239
-3.071969,0.80630737
-3.0719233,0.79684692
-3.0718775,0.78006226
-3.0718317,0.76083618
-3.0717859,0.75046021
-3.0717401,0.72970825
-3.0716943,0.71689087
-3.0716486,0.70041138
-3.0716028,0.68484741
-3.071557,0.67538696
-3.0715112,0.66287476
-3.0714654,0.64822632
-3.0714196,0.63144165
-3.0713739,0.61770874
-3.0713281,0.6006189
-3.0712823,0.58993774
-3.0712365,0.57101685
-3.0711907,0.55789429
-3.0711449,0.54294067
-3.0710992,0.53012329
-3.0710534,0.51516968
-3.0710076,0.50448853
-3.0709618,0.49319702
-3.070916,0.4834314
-3.0708702,0.475802
-3.0708244,0.46390015
-3.0707787,0.45352417
-3.0707329,0.44253784
-3.0706871,0.43338257
-3.0706413,0.42056519
-3.0705955,0.40957886
-3.0705497,0.38974243
-3.070504,0.38302856
-3.0704582,0.37204224
-3.0704124,0.3662439
-3.0703666,0.35312134
-3.0703208,0.33908325
-3.070275,0.33114868
-3.0702293,0.31619507
-3.0701835,0.30429321
-3.0701377,0.29300171
-3.0700919,0.27591187
-3.0700461,0.26370483
-3.0700003,0.24875122
-3.0699546,0.23318726
-3.0699088,0.21365601
-3.069863,0.19504028
-3.0698172,0.1822229
-3.0697714,0.16452271
-3.0697256,0.13705688
-3.0696798,0.11874634
-3.0696341,0.098299561
-3.0695883,0.078157959
-3.0695425,0.058931885
-3.0694967,0.040010986
-3.0694509,0.022615967
-3.0694051,0.000643311
-3.0693594,-0.021939697
-3.0693136,-0.038419189
-3.0692678,-0.057034912
-3.069222,-0.073209229
-3.0691762,-0.094571533
-3.0691304,-0.11501831
-3.0690847,-0.12875122
-3.0690389,-0.14797729
-3.0689931,-0.1705603
-3.0689473,-0.19527954
-3.0689015,-0.21786255
-3.0688557,-0.24014038
-3.06881,-0.26333374
-3.0687642,-0.28469604
-3.0687184,-0.30575317
-3.0686726,-0.33047241
-3.0686268,-0.35122437
-3.068581,-0.3759436
-3.0685352,-0.39639038
-3.0684895,-0.42019409
-3.0684437,-0.44460815
-3.0683979,-0.46841187
-3.0683521,-0.48763794
-3.0683063,-0.51235718
-3.0682605,-0.53921265
-3.0682148,-0.56210083
-3.068169,-0.5889563
-3.0681232,-0.61520142
-3.0680774,-0.64327759
-3.0680316,-0.66799683
-3.0679858,-0.69119019
-3.0679401,-0.70583862
-3.0678943,-0.72994751
-3.0678485,-0.74612183
-3.0678027,-0.76839966
-3.0677569,-0.78365845
-3.0677111,-0.80257935
-3.0676654,-0.81966919
-3.0676196,-0.83859009
-3.0675738,-0.85903687
-3.067528,-0.8724646
-3.0674822,-0.89169067
-3.0674364,-0.9115271
-3.0673906,-0.92678589
-3.0673449,-0.94357056
-3.0672991,-0.96310181
-3.0672533,-0.97866577
-3.0672075,-0.99453491
-3.0671617,-1.0094885
-3.0671159,-1.0244421
-3.0670702,-1.0439734
-3.0670244,-1.064115
-3.0669786,-1.0799841
-3.0669328,-1.0964636
-3.066887,-1.1105017
-3.0668412,-1.124845
-3.0667955,-1.1437659
-3.0667497,-1.1611609
-3.0667039,-1.1785559
-3.0666581,-1.1913733
-3.0666123,-1.2063269
-3.0665665,-1.2194495
-3.0665208,-1.2276892
-3.066475,-1.2386755
-3.0664292,-1.2496619
-3.0663834,-1.2594275
-3.0663376,-1.2682776
-3.0662918,-1.2832312
-3.066246,-1.2896399
-3.0662003,-1.3018469
-3.0661545,-1.3097815
-3.0661087,-1.3192419
-3.0660629,-1.3290076
-3.0660171,-1.3448767
-3.0659713,-1.3528113
-3.0659256,-1.3625769
-3.0658798,-1.3692908
-3.065834,-1.378446
-3.0657882,-1.3918738
-3.0657424,-1.4019446
-3.0656966,-1.4150671
-3.0656509,-1.4226965
-3.0656051,-1.4394812
-3.0655593,-1.4522986
-3.0655135,-1.4654211
-3.0654677,-1.4794592
-3.0654219,-1.4968542
-3.0653762,-1.5111975
-3.0653304,-1.5295081
-3.0652846,-1.5459875
-3.0652388,-1.5563635
-3.065193,-1.5682654
-3.0651472,-1.5841345
-3.0651014,-1.5966467
-3.0650557,-1.6088538
-3.0650099,-1.6170935
-3.0649641,-1.6296057
-3.0649183,-1.6424231
-3.0648725,-1.643949
-3.0648267,-1.6497473
-3.064781,-1.6622595
-3.0647352,-1.6619543
-3.0646894,-1.6647009
-3.0646436,-1.67172
-3.0645978,-1.6744666
-3.064552,-1.6784338
-3.0645063,-1.6814856
-3.0644605,-1.6830115
-3.0644147,-1.689115
-3.0643689,-1.6946082
-3.0643231,-1.7001013
-3.0642773,-1.7010168
-3.0642316,-1.7022375
-3.0641858,-1.7058997
-3.06414,-1.7095618
-3.0640942,-1.7135291
-3.0640484,-1.722074
-3.0640026,-1.7251257
-3.0639568,-1.7254309
-3.0639111,-1.7321448
-3.0638653,-1.7385535
-3.0638195,-1.7379431
-3.0637737,-1.723905
-3.0637279,-1.7159705
-3.0636821,-1.718717
-3.0636364,-1.7184119
-3.0635906,-1.6915564
-3.0635448,-1.6814856
-3.063499,-1.6714148
-3.0634532,-1.663175
-3.0634074,-1.6570715
-3.0633617,-1.6485266
-3.0633159,-1.6311316
-3.0632701,-1.6192297
-3.0632243,-1.5993933
-3.0631785,-1.5810828
-3.0631327,-1.5600256
-3.063087,-1.543241
-3.0630412,-1.5234045
-3.0629954,-1.505094
-3.0629496,-1.4889197
-3.0629038,-1.4751868
-3.062858,-1.4571814
-3.0628122,-1.4388708
-3.0627665,-1.4242224
-3.0627207,-1.4098792
-3.0626749,-1.3937048
-3.0626291,-1.3778357
-3.0625833,-1.3613562
-3.0625375,-1.341825
-3.0624918,-1.3235144
-3.062446,-1.3064246
-3.0624002,-1.2911658
-3.0623544,-1.2789587
-3.0623086,-1.2591223
-3.0622628,-1.2380652
-3.0622171,-1.2154822
-3.0621713,-1.1892371
-3.0621255,-1.1632971
-3.0620797,-1.1336951
-3.0620339,-1.104093
-3.0619881,-1.076322
-3.0619424,-1.0430579
-3.0618966,-1.013761
-3.0618508,-0.9896521
-3.061805,-0.9606604
-3.0617592,-0.92495483
-3.0617134,-0.90206665
-3.0616676,-0.87154907
-3.0616219,-0.84682983
-3.0615761,-0.8221106
-3.0615303,-0.79647583
-3.0614845,-0.77236694
-3.0614387,-0.74551147
-3.0613929,-0.72414917
-3.0613472,-0.70034546
-3.0613014,-0.68264526
-3.0612556,-0.66372437
-3.0612098,-0.64388794
-3.061164,-0.62130493
-3.0611182,-0.59597534
-3.0610725,-0.57735962
-3.0610267,-0.55233521
-3.0609809,-0.52761597
-3.0609351,-0.5032019
-3.0608893,-0.47817749
-3.0608435,-0.45498413
-3.0607978,-0.42721313
-3.060752,-0.39639038
-3.0607062,-0.36495728
-3.0606604,-0.33138794
-3.0606146,-0.29934448
-3.0605688,-0.26363892
-3.060523,-0.22427124
-3.0604773,-0.18398804
-3.0604315,-0.14706177
-3.0603857,-0.10372681
-3.0603399,-0.068631592
-3.0602941,-0.030179443
-3.0602483,0.011934814
-3.0602026,0.048555908
-3.0601568,0.087008057
-3.060111,0.12271362
-3.0600652,0.15902954
-3.0600194,0.19931274
-3.0599736,0.23349243
-3.0599279,0.269198
-3.0598821,0.28537231
-3.0598363,0.33359009
-3.0597905,0.38333374
-3.0597447,0.43063599
-3.0596989,0.4669519
-3.0596532,0.49167114
-3.0596074,0.54568726
-3.0595616,0.57773071
-3.0595158,0.56643921
-3.05947,0.54904419
-3.0594242,0.50815063
-3.0593784,0.47030884
-3.0593327,0.43948608
-3.0592869,0.41171509
-3.0592411,0.38913208
-3.0591953,0.36654907
-3.0591495,0.34915405
-3.0591037,0.33664185
-3.059058,0.3296228
-3.0590122,0.32901245
-3.0589664,0.32565552
-3.0589206,0.33481079
-3.0588748,0.34060913
-3.058829,0.34549194
-3.0587833,0.35006958
-3.0587375,0.37723022
-3.0586917,0.40439087
-3.0586459,0.42849976
-3.0586001,0.43796021
-3.0585543,0.44803101
-3.0585086,0.46054321
-3.0584628,0.47183472
-3.058417,0.51089722
-3.0583712,0.55514771
-3.0583254,0.57010132
-3.0582796,0.57651001
-3.0582338,0.58810669
-3.0581881,0.59451538
-3.0581423,0.59939819
-3.0580965,0.61435181
-3.0580507,0.63998657
-3.0580049,0.71994263
-3.0579591,0.71475464
-3.0579134,0.71109253
-3.0578676,0.70346313
-3.0578218,0.72055298
-3.057776,0.75778442
-3.0577302,0.85666138
-3.0576844,0.96072632
-3.0576387,0.92959839
-3.0575929,0.90030151
-3.0575471,0.88107544
-3.0575013,0.88626343
-3.0574555,0.91067749
-3.0574097,0.94577271
-3.057364,0.98666626
-3.0573182,1.0086389
-3.0572724,1.0193201
-3.0572266,1.022677
-3.0571808,1.0538049
-3.057135,1.0876794
-3.0570892,1.1166711
-3.0570435,1.1755701
-3.0569977,1.2002893
-3.0569519,1.2207361
-3.0569061,1.2698694
-3.0568603,1.2964197
-3.0568145,1.3019128
-3.0567688,1.3009973
-3.056723,1.2967249
-3.0566772,1.2735315
-3.0566314,1.2649866
-3.0565856,1.2643762
-3.0565398,1.2756677
-3.0564941,1.3025232
-3.0564483,1.3156458
-3.0564025,1.3257166
-3.0563567,1.3211389
-3.0563109,1.3556238
-3.0562651,1.3916345
-3.0562194,1.3779016
-3.0561736,1.461825
-3.0561278,1.7541833
-3.056082,1.5961023
-3.0560362,1.5225549
-3.0559904,1.4529749
-3.0559446,1.4233728
-3.0558989,1.4111658
-3.0558531,1.4364954
-3.0558073,1.4609094
-3.0557615,1.4606042
-3.0557157,1.4499231
-3.0556699,1.4453455
-3.0556242,1.4239832
-3.0555784,1.3916345
-3.0555326,1.3833948
-3.0554868,1.3711877
-3.055441,1.3632532
-3.0553952,1.3519617
-3.0553495,1.3141199
-3.0553037,1.2558313
-3.0552579,1.3061853
-3.0552121,1.2283655
-3.0551663,1.1569543
-3.0551205,1.1191125
-3.0550748,1.1035486
-3.055029,1.0910364
-3.0549832,1.095614
-3.0549374,1.0776086
-3.0548916,1.0516687
-3.0548458,1.0193201
-3.0548,1.0058923
-3.0547543,1.0089441
-3.0547085,1.0055872
-3.0546627,0.98941284
-3.0546169,0.99185425
-3.0545711,0.98941284
-3.0545253,1.0101648
-3.0544796,0.98422485
-3.0544338,1.0293909
-3.054388,0.94821411
-3.0543422,0.87283569
-3.0542964,0.81698853
-3.0542506,0.77609497
-3.0542049,0.75107056
-3.0541591,0.72940308
-3.0541133,0.70193726
-3.0540675,0.68667847
-3.0540217,0.66653687
-3.0539759,0.66440063
-3.0539302,0.6497522
-3.0538844,0.61557251
-3.0538386,0.58047729
-3.0537928,0.55697876
-3.053747,0.53836304
-3.0537012,0.52585083
-3.0536554,0.51547485
-3.0536097,0.49777466
-3.0535639,0.4657312
-3.0535181,0.44009644
-3.0534723,0.41049438
-3.0534265,0.38669067
-3.0533807,0.35220581
-3.053335,0.32351929
-3.0532892,0.29300171
-3.0532434,0.25729614
-3.0531976,0.22403198
-3.0531518,0.19473511
-3.053106,0.16177612
-3.0530603,0.13827759
-3.0530145,0.12057739
-3.0529687,0.1053186
-3.0529229,0.083345947
-3.0528771,0.061068115
-3.0528313,0.042452393
-3.0527856,0.0159021
-3.0527398,-0.00149292
-3.052694,-0.016751709
-3.0526482,-0.034451904
-3.0526024,-0.050015869
-3.0525566,-0.063748779
-3.0525108,-0.075650635
-3.0524651,-0.086026611
-3.0524193,-0.096707764
-3.0523735,-0.10830444
-3.0523277,-0.11440796
-3.0522819,-0.12173218
-3.0522361,-0.12295288
-3.0521904,-0.12600464
-3.0521446,-0.12875122
-3.0520988,-0.12722534
-3.052053,-0.1290564
-3.0520072,-0.12753052
-3.0519614,-0.12356323
-3.0519157,-0.12600464
-3.0518699,-0.13180298
-3.0518241,-0.13699097
-3.0517783,-0.14797729
-3.0517325,-0.14980835
-3.0516867,-0.1604895
-3.051641,-0.1681189
-3.0515952,-0.18276733
-3.0515494,-0.20077271
-3.0515036,-0.22305054
-3.0514578,-0.24776978
-3.051412,-0.27340454
-3.0513662,-0.29476685
-3.0513205,-0.31765503
-3.0512747,-0.34420532
-3.0512289,-0.36861938
-3.0511831,-0.39883179
-3.0511373,-0.42751831
-3.0510915,-0.46017212
-3.0510458,-0.49618286
-3.051,-0.53310913
-3.0509542,-0.56973022
-3.0509084,-0.59689087
-3.0508626,-0.62222046
-3.0508168,-0.64266724
-3.0507711,-0.66677612
-3.0507253,-0.68813843
-3.0506795,-0.71865601
-3.0506337,-0.75069946
-3.0505879,-0.78640503
-3.0505421,-0.84316772
-3.0504964,-0.89321655
-3.0504506,-0.92709106
-3.0504048,-0.94814819
-3.050359,-0.96859497
-3.0503132,-0.9695105
-3.0502674,-0.97561401
-3.0502216,-1.0036902
-3.0501759,-1.0638098
-3.0501301,-1.097074
-3.0500843,-1.1288123
-3.0500385,-1.1636023
-3.0499927,-1.1813025
-3.0499469,-1.2063269
-3.0499012,-1.2371497
-3.0498554,-1.2801794
-3.0498096,-1.3128333
-3.0497638,-1.3161902
-3.049718,-1.3100867
-3.0496722,-1.3222937
-3.0496265,-1.3451819
-3.0495807,-1.3650183
-3.0495349,-1.381803
-3.0494891,-1.4104895
-3.0494433,-1.421781
-3.0493975,-1.4089636
-3.0493518,-1.3930945
-3.049306,-1.381803
-3.0492602,-1.3503699
-3.0492144,-1.3290076
-3.0491686,-1.3073401
-3.0491228,-1.281095
-3.049077,-1.2527136
-3.0490313,-1.2258582
-3.0489855,-1.192594
-3.0489397,-1.1501746
-3.0488939,-1.1031775
-3.0488481,-1.0778479
-3.0488023,-1.0601477
-3.0487566,-1.0494666
-3.0487108,-1.0430579
-3.048665,-1.0265784
-3.0486192,-0.99361938
-3.0485734,-0.9606604
-3.0485276,-0.94845337
-3.0484819,-0.94784302
-3.0484361,-0.94906372
-3.0483903,-0.91946167
-3.0483445,-0.86178345
-3.0482987,-0.81692261
-3.0482529,-0.76992554
-3.0482072,-0.73544067
-3.0481614,-0.69210571
-3.0481156,-0.65151733
-3.0480698,-0.61276001
-3.048024,-0.57796997
-3.0479782,-0.5511145
-3.0479324,-0.53585571
-3.0478867,-0.5209021
-3.0478409,-0.48458618
-3.0477951,-0.45498413
-3.0477493,-0.43423218
-3.0477035,-0.41927856
-3.0476577,-0.40066284
-3.047612,-0.46993774
-3.0475662,-0.59170288
-3.0475204,-0.75924438
-3.0474746,-0.83706421
-3.0474288,-0.69149536
-3.047383,-0.5599646
-3.0473373,-0.44643921
-3.0472915,-0.34908813
-3.0472457,-0.26821655
-3.0471999,-0.1907019
-3.0471541,-0.12508911
-3.0471083,-0.070767822
-3.0470626,-0.016751709
-3.0470168,0.024447021
-3.046971,0.061983643
-3.0469252,0.097384033
-3.0468794,0.12240845
-3.0468336,0.14773804
-3.0467878,0.17550903
-3.0467421,0.19778687
-3.0466963,0.21487671
-3.0466505,0.23562866
-3.0466047,0.2502771
-3.0465589,0.26339966
-3.0465131,0.27774292
-3.0464674,0.29391724
-3.0464216,0.30703979
-3.0463758,0.31588989
-3.04633,0.3271814
-3.0462842,0.33938843
-3.0462384,0.34640747
-3.0461927,0.35403687
-3.0461469,0.36380249
-3.0461011,0.37997681
-3.0460553,0.39920288
-3.0460095,0.41995483
-3.0459637,0.45108276
-3.045918,0.48312622
-3.0458722,0.51852661
-3.0458264,0.55972534
-3.0457806,0.60794312
-3.0457348,0.65066772
-3.045689,0.75839478
-3.0456432,0.79562622
-3.0455975,0.81759888
-3.0455517,0.86917358
-3.0455059,0.92135864
-3.0454601,0.96591431
-3.0454143,0.9936853
-3.0453685,1.015658
-3.0453228,1.0428186
-3.045277,1.0788293
-3.0452312,1.1334558
-3.0451854,1.1783167
-3.0451396,1.2192102
-3.0450938,1.2503381
-3.0450481,1.2869592
-3.0450023,1.290011
-3.0449565,1.3052698
-3.0449107,1.3168665
-3.0448649,1.3330408
-3.0448191,1.4364954
-3.0447734,1.4642664
-3.0447276,1.4892908
-3.0446818,1.51401
-3.044636,1.5530725
-3.0445902,1.586947
-3.0445444,1.6244836
-3.0444986,1.6907068
-3.0444529,1.7499109
-3.0444071,1.7929407
-3.0443613,1.7895837
-3.0443155,1.8408533
-3.0442697,1.842074
-3.0442239,1.8591638
-3.0441782,1.8649622
-3.0441324,1.8783899
-3.0440866,1.8954797
-3.0440408,1.8854089
-3.043995,1.8545862
-3.0439492,1.8567224
-3.0439035,1.9095178
-3.0438577,1.9186731
-3.0438119,1.9113489
-3.0437661,1.965365
-3.0437203,1.987948
-3.0436745,1.9818445
-3.0436288,1.9736047
-3.043583,1.9763513
-3.0435372,1.965365
-3.0434914,1.94797
-3.0434456,2.6547571
-3.0433998,2.9751917
-3.043354,2.9251428
-3.0433083,2.8238245
-3.0432625,2.7780481
-3.0432167,2.7426477
-3.0431709,2.6950403
-3.0431251,2.592196
-3.0430793,2.2861047
-3.0430336,2.1084924
-3.0429878,1.8307825
-3.042942,1.6299768
-3.0428962,1.498446
-3.0428504,1.4258142
-3.0428046,1.8930383
-3.0427589,1.8945642
-3.0427131,2.1744104
-3.0426673,2.2937341
-3.0426215,2.2214075
-3.0425757,2.1460291
-3.0425299,2.0840784
-3.0424842,2.0254846
-3.0424384,1.9412561
-3.0423926,1.8783899
-3.0423468,1.8066736
-3.042301,1.7715784
-3.0422552,1.7419763
-3.0422094,1.6699548
-3.0421637,1.6287561
-3.0421179,1.5677209
-3.0420721,1.5143152
-3.0420263,1.4593835
-3.0419805,1.4160486
-3.0419347,1.2924524
-3.041889,1.1313196
-3.0418432,0.95859009
-3.0417974,0.85818726
-3.0417516,1.022677
-3.0417058,0.98086792
-3.04166,0.81881958
-3.0416143,0.67569214
-3.0415685,0.5740686
-3.0415227,0.49258667
-3.0414769,0.46420532
-3.0414311,0.42026001
-3.0413853,0.36685425
-3.0413396,0.2981897
-3.0412938,0.23318726
-3.041248,0.16848999
-3.0412022,0.12057739
-3.0411564,0.075411377
-3.0411106,0.041536865
-3.0410648,0.002474365
-3.0410191,-0.047269287
-3.0409733,-0.18887085
-3.0409275,-0.27828735
-3.0408817,-0.39547485
-3.0408359,-0.43484253
-3.0407901,-0.59200806
-3.0407444,-0.66982788
-3.0406986,-0.78457397
-3.0406528,-0.80807251
-3.040607,-0.91488403
-3.0405612,-1.0339026
-3.0405154,-1.0909705
-3.0404697,-1.1336951
-3.0404239,-1.1828284
-3.0403781,-1.2145667
-3.0403323,-1.3085608
-3.0402865,-1.4465002
-3.0402407,-1.4635901
-3.040195,-1.4132361
-3.0401492,-1.3778357
-3.0401034,-1.2597327
-3.0400576,-1.6531042
-3.0400118,-1.8536047
-3.039966,-1.9036536
-3.0399202,-1.9323401
-3.0398745,-1.8481116
-3.0398287,-1.9891028
-3.0397829,-1.9228796
-3.0397371,-2.1059851
-3.0396913,-2.0968298
-3.0396455,-2.1691565
-3.0395998,-2.2045569
-3.039554,-2.2298865
-3.0395082,-2.1975378
-3.0394624,-2.3251013
-3.0394166,-2.3690466
-3.0393708,-2.4175696
-3.0393251,-2.475553
-3.0392793,-2.5191931
-3.0392335,-2.3757605
-3.0391877,-2.6275305
-3.0391419,-2.6730017
-3.0390961,-2.6989417
-3.0390504,-2.6852087
-3.0390046,-2.4410681
-3.0389588,-2.5506262
-3.038913,-2.8200964
-3.0388672,-2.8371863
-3.0388214,-2.8338293
-3.0387756,-2.8564124
-3.0387299,-2.8841833
-3.0386841,-2.9095129
-3.0386383,-2.9275183
-3.0385925,-2.8777747
-3.0385467,-2.7972083
-3.0385009,-2.821012
-3.0384552,-2.9952673
-3.0384094,-3.0187659
-3.0383636,-3.0291418
-3.0383178,-3.032804
-3.038272,-3.0218176
-3.0382262,-3.0111365
-3.0381805,-2.9830603
-3.0381347,-2.9424719
-3.0380889,-2.8277258
-3.0380431,-2.621427
-3.0379973,-2.6366858
-3.0379515,-2.4868445
-3.0379058,-2.3626379
-3.03786,-2.4718909
-3.0378142,-2.6244788
-3.0377684,-2.5753455
-3.0377226,-2.5524573
-3.0376768,-2.5112585
-3.037631,-2.4682288
-3.0375853,-2.4276404
-3.0375395,-2.3763708
-3.0374937,-2.329679
-3.0374479,-2.2738318
-3.0374021,-2.2124915
-3.0373563,-2.1435217
-3.0373106,-2.0711951
-3.0372648,-1.9674353
-3.037219,-1.9103674
-3.0371732,-1.8368201
-3.0371274,-1.7617468
-3.0370816,-1.6872839
-3.0370359,-1.6189246
-3.0369901,-1.5618567
-3.0369443,-1.5017371
-3.0368985,-1.4407019
-3.0368527,-1.388822
-3.0368069,-1.3204626
-3.0367612,-1.2072424
-3.0367154,-1.2215857
-3.0366696,-1.1654333
-3.0366238,-1.1077551
-3.036578,-1.0418372
-3.0365322,-0.97439331
-3.0364864,-0.89932007
-3.0364407,-0.82150024
-3.0363949,-0.73666138
-3.0363491,-0.65365356
-3.0363033,-0.56240601
-3.0362575,-0.46139282
-3.0362117,-0.3747229
-3.036166,-0.28133911
-3.0361202,-0.18612427
-3.0360744,-0.10433716
-3.0360286,-0.012479248
-3.0359828,0.069002686
-3.035937,0.16025024
-3.0358913,0.25210815
-3.0358455,0.37417847
-3.0357997,0.44284302
-3.0357539,0.55819946
-3.0357081,0.67294556
-3.0356623,0.80020386
-3.0356166,0.91708618
-3.0355708,1.0245081
-3.035525,1.1307092
-3.0354792,1.2213464
-3.0354334,1.319613
-3.0353876,1.4075037
-3.0353418,1.4895959
-3.0352961,1.5561243
-3.0352503,1.60953
-3.0352045,1.6675134
-3.0351587,1.8075891
-3.0351129,1.8478723
-3.0350671,1.904635
-3.0350214,2.0285364
-3.0349756,2.0920129
-3.0349298,2.1567102
-3.034884,2.1951624
-3.0348382,2.2256799
-3.0347924,2.2790857
-3.0347467,2.1069666
-3.0347009,1.9482751
-3.0346551,1.8515344
-3.0346093,2.0859094
-3.0345635,2.187533
-3.0345177,2.0401331
-3.034472,2.0923181
-3.0344262,2.6465173
-3.0343804,2.6953455
-3.0343346,2.6837488
-3.0342888,2.7768274
-3.034243,2.8238245
-3.0341972,2.8775354
-3.0341515,2.8503748
-3.0341057,2.9437585
-3.0340599,2.9947229
-3.0340141,3.0899377
-3.0339683,3.031344
-3.0339225,3.1692834
-3.0338768,3.230929
-3.033831,3.2623621
-3.0337852,3.2846399
-3.0337394,3.3029504
-3.0336936,3.3185144
-3.0336478,3.3374353
-3.0336021,3.349032
-3.0335563,3.3667322
-3.0335105,3.3374353
-3.0334647,3.3835168
-3.0334189,3.4180017
-3.0333731,3.4280725
-3.0333274,3.1604333
-3.0332816,3.336825
-3.0332358,3.4100671
-3.03319,3.3847375
-3.0331442,3.4604211
-3.0330984,3.3322473
-3.0330526,3.0804773
-3.0330069,3.2840295
-3.0329611,3.2992883
-3.0329153,3.1628748
-3.0328695,3.2394739
-3.0328237,3.1448694
-3.0327779,3.154635
-3.0327322,2.9837366
-3.0326864,2.9043909
-3.0326406,2.8418298
-3.0325948,2.9440637
-3.032549,2.8982874
-3.0325032,2.7942224
-3.0324575,2.5253625
-3.0324117,2.5299402
-3.0323659,2.4994226
-3.0323201,2.4542566
-3.0322743,2.5912805
-3.0322285,2.4673792
-3.0321828,2.1976038
-3.032137,2.2125574
-3.0320912,2.1292444
-3.0320454,2.0059534
-3.0319996,2.095675
-3.0319538,1.9855066
-3.031908,1.7953821
-3.0318623,1.6772791
-3.0318165,1.4715906
-3.0317707,1.5927454
-3.0317249,1.5793176
-3.0316791,1.553988
-3.0316333,1.3949915
-3.0315876,1.2543054
-3.0315418,1.0867639
-3.031496,0.95981079
-3.0314502,1.0318323
-3.0314044,1.2005945
-3.0313586,1.0531946
-3.0313129,0.9357019
-3.0312671,0.92898804
-3.0312213,0.79165894
-3.0311755,0.81271606
-3.0311297,0.72055298
-3.0310839,0.62472778
-3.0310382,0.52829224
-3.0309924,0.4342981
-3.0309466,0.34518677
-3.0309008,0.25302368
-3.030855,0.16910034
-3.0308092,0.081514893
-3.0307634,-0.052457275
-3.0307177,-0.17147583
-3.0306719,-0.26089233
-3.0306261,-0.4125647
-3.0305803,-0.51662964
-3.0305345,-0.61764282
-3.0304887,-0.74978394
-3.030443,-0.87826294
-3.0303972,-0.96340698
-3.0303514,-1.0757117
-3.0303056,-1.1636023
-3.0302598,-1.2514929
-3.030214,-1.2905554
-3.0301683,-1.3152747
-3.0301225,-1.4645056
-3.0300767,-1.5725378
-3.0300309,-1.663175
-3.0299851,-1.6781287
-3.0299393,-1.834989
-3.0298936,-1.890531
-3.0298478,-1.8029456
-3.029802,-1.572843
