in s,C1 in V
-2.6068952,-0.25862
-2.6068494,-0.2566364
-2.6068036,-0.2552631
-2.6067578,-0.2541949
-2.606712,-0.2528217
-2.6066663,-0.2517535
-2.6066205,-0.2511432
-2.6065747,-0.2502277
-2.6065289,-0.2497699
-2.6064831,-0.2485492
-2.6064373,-0.2474811
-2.6063916,-0.2465656
-2.6063458,-0.2451923
-2.6063,-0.2436664
-2.6062542,-0.2421405
-2.6062084,-0.2407672
-2.6061626,-0.2400043
-2.6061168,-0.2384784
-2.6060711,-0.237868
-2.6060253,-0.2366473
-2.6059795,-0.235274
-2.6059337,-0.2351215
-2.6058879,-0.233443
-2.6058421,-0.2317645
-2.6057964,-0.2305438
-2.6057506,-0.2287128
-2.6057048,-0.2285602
-2.605659,-0.2265765
-2.6056132,-0.2261188
-2.6055674,-0.2232196
-2.6055217,-0.2224567
-2.6054759,-0.2203204
-2.6054301,-0.217879
-2.6053843,-0.216048
-2.6053385,-0.2139117
-2.6052927,-0.2113177
-2.605247,-0.2097919
-2.6052012,-0.2067401
-2.6051554,-0.2041461
-2.6051096,-0.2013995
-2.6050638,-0.1988055
-2.605018,-0.1954486
-2.6049722,-0.1930072
-2.6049265,-0.1907184
-2.6048807,-0.1878192
-2.6048349,-0.18492
-2.6047891,-0.1815631
-2.6047433,-0.1786639
-2.6046975,-0.1757648
-2.6046518,-0.172713
-2.604606,-0.1692035
-2.6045602,-0.1658466
-2.6045144,-0.162337
-2.6044686,-0.1585223
-2.6044228,-0.1550128
-2.6043771,-0.1519611
-2.6043313,-0.1476886
-2.6042855,-0.1455524
-2.6042397,-0.1417377
-2.6041939,-0.1385333
-2.6041481,-0.1347186
-2.6041024,-0.1312091
-2.6040566,-0.1284625
-2.6040108,-0.1260211
-2.603965,-0.1240375
-2.6039192,-0.1217487
-2.6038734,-0.1182391
-2.6038276,-0.1157977
-2.6037819,-0.1132037
-2.6037361,-0.1098468
-2.6036903,-0.1061847
-2.6036445,-0.1037433
-2.6035987,-0.1006915
-2.6035529,-0.09672424
-2.6035072,-0.0935199
-2.6034614,-0.09214661
-2.6034156,-0.08955261
-2.6033698,-0.08787415
-2.603324,-0.08512756
-2.6032782,-0.08146545
-2.6032325,-0.07917664
-2.6031867,-0.07749817
-2.6031409,-0.07505676
-2.6030951,-0.07246277
-2.6030493,-0.07032654
-2.6030035,-0.06773254
-2.6029578,-0.06544373
-2.602912,-0.06437561
-2.6028662,-0.06162903
-2.6028204,-0.05934021
-2.6027746,-0.05674622
-2.6027288,-0.05430481
-2.602683,-0.05155823
-2.6026373,-0.04972717
-2.6025915,-0.04820129
-2.6025457,-0.04667542
-2.6024999,-0.04408142
-2.6024541,-0.04164001
-2.6024083,-0.03904602
-2.6023626,-0.03752014
-2.6023168,-0.03523132
-2.602271,-0.03263733
-2.6022252,-0.03065369
-2.6021794,-0.02805969
-2.6021336,-0.02500793
-2.6020879,-0.02256653
-2.6020421,-0.01981995
-2.6019963,-0.01707336
-2.6019505,-0.01432678
-2.6019047,-0.0115802
-2.6018589,-0.008375854
-2.6018132,-0.005171509
-2.6017674,-0.001967163
-2.6017216,0.001389771
-2.6016758,0.005509644
-2.60163,0.009019165
-2.6015842,0.0123761
-2.6015384,0.01680115
-2.6014927,0.02015808
-2.6014469,0.02382019
-2.6014011,0.02824524
-2.6013553,0.03343323
-2.6013095,0.03679016
-2.6012637,0.0413678
-2.601218,0.04564026
-2.6011722,0.0502179
-2.6011264,0.0552533
-2.6010806,0.06044128
-2.6010348,0.0653241
-2.600989,0.06990173
-2.6009433,0.07600525
-2.6008975,0.08149841
-2.6008517,0.0866864
-2.6008059,0.09202698
-2.6007601,0.09752014
-2.6007143,0.1031659
-2.6006686,0.1092694
-2.6006228,0.1158307
-2.600577,0.1214764
-2.6005312,0.1266644
-2.6004854,0.1326154
-2.6004396,0.1385663
-2.6003938,0.1439069
-2.6003481,0.1489423
-2.6003023,0.154588
-2.6002565,0.1602338
-2.6002107,0.1658795
-2.6001649,0.1716779
-2.6001191,0.1774762
-2.6000734,0.1840375
-2.6000276,0.1899884
-2.5999818,0.1960919
-2.599936,0.2026532
-2.5998902,0.2078412
-2.5998444,0.2124188
-2.5997987,0.2180646
-2.5997529,0.2243207
-2.5997071,0.230119
-2.5996613,0.2354596
-2.5996155,0.2409528
-2.5995697,0.2465985
-2.599524,0.2522443
-2.5994782,0.2583478
-2.5994324,0.2647565
-2.5993866,0.2704022
-2.5993408,0.2762006
-2.599295,0.2823041
-2.5992492,0.2893231
-2.5992035,0.2961896
-2.5991577,0.3021405
-2.5991119,0.3080914
-2.5990661,0.3143475
-2.5990203,0.3206036
-2.5989745,0.3271649
-2.5989288,0.3335736
-2.598883,0.3402875
-2.5988372,0.3456281
-2.5987914,0.3514264
-2.5987456,0.3576825
-2.5986998,0.363786
-2.5986541,0.3704999
-2.5986083,0.375993
-2.5985625,0.3833173
-2.5985167,0.3898785
-2.5984709,0.3978131
-2.5984251,0.4043744
-2.5983794,0.4107831
-2.5983336,0.4178021
-2.5982878,0.4248212
-2.598242,0.431535
-2.5981962,0.4382489
-2.5981504,0.4454205
-2.5981046,0.4524396
-2.5980589,0.4586957
-2.5980131,0.465257
-2.5979673,0.4724286
-2.5979215,0.479295
-2.5978757,0.4863141
-2.5978299,0.4933331
-2.5977842,0.4995892
-2.5977384,0.5056927
-2.5976926,0.5124066
-2.5976468,0.5189679
-2.597601,0.5253766
-2.5975552,0.5325482
-2.5975095,0.5391095
-2.5974637,0.545213
-2.5974179,0.5513165
-2.5973721,0.5580304
-2.5973263,0.5642865
-2.5972805,0.5705426
-2.5972348,0.5767987
-2.597189,0.5824445
-2.5971432,0.5874799
-2.5970974,0.5938885
-2.5970516,0.6004498
-2.5970058,0.6071637
-2.59696,0.6134198
-2.5969143,0.6190656
-2.5968685,0.6253217
-2.5968227,0.6320355
-2.5967769,0.6379865
-2.5967311,0.6442426
-2.5966853,0.6500409
-2.5966396,0.6569073
-2.5965938,0.6634686
-2.596548,0.6704877
-2.5965022,0.6761334
-2.5964564,0.6833051
-2.5964106,0.6895612
-2.5963649,0.6953595
-2.5963191,0.7010052
-2.5962733,0.7078717
-2.5962275,0.7139752
-2.5961817,0.7205365
-2.5961359,0.7257245
-2.5960902,0.7322858
-2.5960444,0.7393048
-2.5959986,0.7455609
-2.5959528,0.7515118
-2.595907,0.7576154
-2.5958612,0.7631085
-2.5958154,0.7686017
-2.5957697,0.7748578
-2.5957239,0.779588
-2.5956781,0.7843182
-2.5956323,0.7898114
-2.5955865,0.7942365
-2.5955407,0.7985089
-2.595495,0.802171
-2.5954492,0.8070538
-2.5954034,0.8122418
-2.5953576,0.8168195
-2.5953118,0.8213971
-2.595266,0.8253644
-2.5952203,0.8291791
-2.5951745,0.8336041
-2.5951287,0.8366559
-2.5950829,0.8410809
-2.5950371,0.8448956
-2.5949913,0.8497784
-2.5949456,0.8540509
-2.5948998,0.8580182
-2.594854,0.8621381
-2.5948082,0.8671735
-2.5947624,0.8720563
-2.5947166,0.8760236
-2.5946708,0.881059
-2.5946251,0.8860944
-2.5945793,0.8915875
-2.5945335,0.8967755
-2.5944877,0.9022687
-2.5944419,0.9082196
-2.5943961,0.9140179
-2.5943504,0.9190533
-2.5943046,0.9253094
-2.5942588,0.931413
-2.594213,0.9379742
-2.5941672,0.9452985
-2.5941214,0.9520123
-2.5940757,0.9605573
-2.5940299,0.9680341
-2.5939841,0.9756635
-2.5939383,0.9837506
-2.5938925,0.9915326
-2.5938467,0.9987042
-2.593801,1.005571
-2.5937552,1.012132
-2.5937094,1.020219
-2.5936636,1.026933
-2.5936178,1.032274
-2.593572,1.039293
-2.5935262,1.044786
-2.5934805,1.049821
-2.5934347,1.054399
-2.5933889,1.059434
-2.5933431,1.062944
-2.5932973,1.067521
-2.5932515,1.070115
-2.5932058,1.072709
-2.59316,1.076066
-2.5931142,1.079728
-2.5930684,1.082628
-2.5930226,1.084153
-2.5929768,1.08629
-2.5929311,1.088731
-2.5928853,1.090867
-2.5928395,1.093614
-2.5927937,1.095292
-2.5927479,1.09636
-2.5927021,1.098344
-2.5926564,1.100328
-2.5926106,1.103074
-2.5925648,1.104753
-2.592519,1.107347
-2.5924732,1.110246
-2.5924274,1.112077
-2.5923816,1.115739
-2.5923359,1.118028
-2.5922901,1.120317
-2.5922443,1.123216
-2.5921985,1.125657
-2.5921527,1.128557
-2.5921069,1.131761
-2.5920612,1.134813
-2.5920154,1.13817
-2.5919696,1.140001
-2.5919238,1.14351
-2.591878,1.145189
-2.5918322,1.146562
-2.5917865,1.14824
-2.5917407,1.151292
-2.5916949,1.152665
-2.5916491,1.153123
-2.5916033,1.15236
-2.5915575,1.151902
-2.5915118,1.149919
-2.591466,1.146867
-2.5914202,1.144426
-2.5913744,1.141069
-2.5913286,1.136033
-2.5912828,1.131761
-2.591237,1.126878
-2.5911913,1.120775
-2.5911455,1.114213
-2.5910997,1.106431
-2.5910539,1.098039
-2.5910081,1.088731
-2.5909623,1.079118
-2.5909166,1.067979
-2.5908708,1.057603
-2.590825,1.047227
-2.5907792,1.035783
-2.5907334,1.024492
-2.5906876,1.013047
-2.5906419,1.002061
-2.5905961,0.9912274
-2.5905503,0.9796307
-2.5905045,0.968797
-2.5904587,0.958421
-2.5904129,0.9472821
-2.5903672,0.9372113
-2.5903214,0.9272931
-2.5902756,0.9175275
-2.5902298,0.9076093
-2.590184,0.8981488
-2.5901382,0.8903668
-2.5900924,0.8806012
-2.5900467,0.8709882
-2.5900009,0.8616803
-2.5899551,0.853288
-2.5899093,0.8442853
-2.5898635,0.8339093
-2.5898177,0.8241437
-2.589772,0.8143781
-2.5897262,0.8033917
-2.5896804,0.7921002
-2.5896346,0.7798932
-2.5895888,0.7669232
-2.589543,0.7530377
-2.5894973,0.7394574
-2.5894515,0.7245038
-2.5894057,0.7106183
-2.5893599,0.6964276
-2.5893141,0.6823895
-2.5892683,0.6674359
-2.5892226,0.6515668
-2.5891768,0.636308
-2.589131,0.6204388
-2.5890852,0.6050275
-2.5890394,0.5906842
-2.5889936,0.5771039
-2.5889478,0.5627606
-2.5889021,0.5484174
-2.5888563,0.5342267
-2.5888105,0.5211041
-2.5887647,0.5093549
-2.5887189,0.4976056
-2.5886731,0.485246
-2.5886274,0.4739545
-2.5885816,0.4623578
-2.5885358,0.4510663
-2.58849,0.4396222
-2.5884442,0.4293988
-2.5883984,0.4185651
-2.5883527,0.4074261
-2.5883069,0.3968976
-2.5882611,0.3843854
-2.5882153,0.3732465
-2.5881695,0.3614972
-2.5881237,0.350816
-2.588078,0.3396771
-2.5880322,0.3276227
-2.5879864,0.3161786
-2.5879406,0.3039716
-2.5878948,0.2910016
-2.587849,0.277879
-2.5878032,0.2638409
-2.5877575,0.2498029
-2.5877117,0.233476
-2.5876659,0.2192853
-2.5876201,0.2034161
-2.5875743,0.1866315
-2.5875285,0.1678632
-2.5874828,0.1500104
-2.587437,0.1318524
-2.5873912,0.1124738
-2.5873454,0.09217957
-2.5872996,0.07051208
-2.5872538,0.04976013
-2.5872081,0.02916077
-2.5871623,0.008408813
-2.5871165,-0.01325867
-2.5870707,-0.03523132
-2.5870249,-0.05750916
-2.5869791,-0.07993958
-2.5869334,-0.1019122
-2.5868876,-0.1229694
-2.5868418,-0.1443317
-2.586796,-0.1661517
-2.5867502,-0.188277
-2.5867044,-0.2097919
-2.5866586,-0.233443
-2.5866129,-0.2564838
-2.5865671,-0.2784564
-2.5865213,-0.3008868
-2.5864755,-0.3246906
-2.5864297,-0.3492572
-2.5863839,-0.374129
-2.5863382,-0.3968646
-2.5862924,-0.4203632
-2.5862466,-0.4432513
-2.5862008,-0.4684283
-2.586155,-0.492995
-2.5861092,-0.5152728
-2.5860635,-0.538924
-2.5860177,-0.5645587
-2.5859719,-0.5880573
-2.5859261,-0.6103351
-2.5858803,-0.6330707
-2.5858345,-0.6568744
-2.5857888,-0.6811359
-2.585743,-0.7057025
-2.5856972,-0.7302692
-2.5856514,-0.7536151
-2.5856056,-0.7761981
-2.5855598,-0.7986285
-2.585514,-0.8219745
-2.5854683,-0.8451678
-2.5854225,-0.8660724
-2.5853767,-0.8868243
-2.5853309,-0.9083392
-2.5852851,-0.9280231
-2.5852393,-0.9464862
-2.5851936,-0.9663226
-2.5851478,-0.9844806
-2.585102,-1.003096
-2.5850562,-1.021712
-2.5850104,-1.039717
-2.5849646,-1.056502
-2.5849189,-1.074813
-2.5848731,-1.093276
-2.5848273,-1.11006
-2.5847815,-1.126387
-2.5847357,-1.144088
-2.5846899,-1.161635
-2.5846442,-1.177809
-2.5845984,-1.194899
-2.5845526,-1.210616
-2.5845068,-1.227248
-2.584461,-1.242507
-2.5844152,-1.257766
-2.5843694,-1.271804
-2.5843237,-1.285536
-2.5842779,-1.298659
-2.5842321,-1.312697
-2.5841863,-1.325362
-2.5841405,-1.337111
-2.5840947,-1.348098
-2.584049,-1.358321
-2.5840032,-1.368087
-2.5839574,-1.378157
-2.5839116,-1.388381
-2.5838658,-1.399214
-2.58382,-1.409133
-2.5837743,-1.418746
-2.5837285,-1.428511
-2.5836827,-1.437819
-2.5836369,-1.44728
-2.5835911,-1.458266
-2.5835453,-1.468489
-2.5834996,-1.480086
-2.5834538,-1.492903
-2.583408,-1.505263
-2.5833622,-1.518233
-2.5833164,-1.531661
-2.5832706,-1.546309
-2.5832248,-1.560958
-2.5831791,-1.57759
-2.5831333,-1.592543
-2.5830875,-1.608565
-2.5830417,-1.624739
-2.5829959,-1.641371
-2.5829501,-1.658156
-2.5829044,-1.672957
-2.5828586,-1.687453
-2.5828128,-1.701339
-2.582767,-1.714614
-2.5827212,-1.7256
-2.5826754,-1.736129
-2.5826297,-1.745589
-2.5825839,-1.754134
-2.5825381,-1.761611
-2.5824923,-1.768782
-2.5824465,-1.773665
-2.5824007,-1.779311
-2.582355,-1.783889
-2.5823092,-1.788466
-2.5822634,-1.793196
-2.5822176,-1.797774
-2.5821718,-1.801589
-2.582126,-1.807082
-2.5820802,-1.811507
-2.5820345,-1.816695
-2.5819887,-1.82173
-2.5819429,-1.828292
-2.5818971,-1.834548
-2.5818513,-1.841567
-2.5818055,-1.847975
-2.5817598,-1.8553
-2.581714,-1.861556
-2.5816682,-1.867202
-2.5816224,-1.873763
-2.5815766,-1.878798
-2.5815308,-1.883376
-2.5814851,-1.886275
-2.5814393,-1.887801
-2.5813935,-1.888259
-2.5813477,-1.885359
-2.5813019,-1.881545
-2.5812561,-1.875441
-2.5812104,-1.867049
-2.5811646,-1.857894
-2.5811188,-1.846602
-2.581073,-1.834395
-2.5810272,-1.819442
-2.5809814,-1.803115
-2.5809356,-1.782973
-2.5808899,-1.762679
-2.5808441,-1.741927
-2.5807983,-1.720412
-2.5807525,-1.695998
-2.5807067,-1.67433
-2.5806609,-1.653884
-2.5806152,-1.632216
-2.5805694,-1.610091
-2.5805236,-1.588881
-2.5804778,-1.567977
-2.580432,-1.547377
-2.5803862,-1.528304
-2.5803405,-1.50862
-2.5802947,-1.488326
-2.5802489,-1.467269
-2.5802031,-1.446517
-2.5801573,-1.425612
-2.5801115,-1.404555
-2.5800658,-1.381972
-2.58002,-1.358016
-2.5799742,-1.333144
-2.5799284,-1.30522
-2.5798826,-1.275771
-2.5798368,-1.245101
-2.579791,-1.216567
-2.5797453,-1.186965
-2.5796995,-1.156142
-2.5796537,-1.126998
-2.5796079,-1.098769
-2.5795621,-1.071151
-2.5795163,-1.0446
-2.5794706,-1.019423
-2.5794248,-0.9942462
-2.579379,-0.9707477
-2.5793332,-0.9486224
-2.5792874,-0.9263446
-2.5792416,-0.9045245
-2.5791959,-0.8819415
-2.5791501,-0.8619525
-2.5791043,-0.8413531
-2.5790585,-0.8206012
-2.5790127,-0.798476
-2.5789669,-0.7781818
-2.5789212,-0.7562091
-2.5788754,-0.7336261
-2.5788296,-0.7093646
-2.5787838,-0.684035
-2.578738,-0.658858
-2.5786922,-0.6306293
-2.5786464,-0.6027057
-2.5786007,-0.5731036
-2.5785549,-0.5416705
-2.5785091,-0.5087115
-2.5784633,-0.4745319
-2.5784175,-0.4373004
-2.5783717,-0.4012897
-2.578326,-0.3632953
-2.5782802,-0.3220966
-2.5782344,-0.2813556
-2.5781886,-0.2409198
-2.5781428,-0.1994159
-2.578097,-0.1568439
-2.5780513,-0.1156451
-2.5780055,-0.072005
-2.5779597,-0.02851746
-2.5779139,0.01466492
-2.5778681,0.05693176
-2.5778223,0.1011823
-2.5777766,0.1457379
-2.5777308,0.1913617
-2.577685,0.2365277
-2.5776392,0.283067
-2.5775934,0.3280804
-2.5775476,0.3721783
-2.5775018,0.4179547
-2.5774561,0.4623578
-2.5774103,0.5084393
-2.5773645,0.5543683
-2.5773187,0.6010602
-2.5772729,0.6456158
-2.5772271,0.6898663
-2.5771814,0.7347272
-2.5771356,0.779588
-2.5770898,0.8259747
-2.577044,0.872514
-2.5769982,0.9172223
-2.5769524,0.9587262
-2.5769067,0.9990094
-2.5768609,1.037614
-2.5768151,1.076066
-2.5767693,1.115281
-2.5767235,1.152208
-2.5766777,1.189439
-2.576632,1.224687
-2.5765862,1.257036
-2.5765404,1.291826
-2.5764946,1.327531
-2.5764488,1.362932
-2.576403,1.397569
-2.5763572,1.431443
-2.5763115,1.462266
-2.5762657,1.493242
-2.5762199,1.523759
-2.5761741,1.553209
-2.5761283,1.582811
-2.5760825,1.609666
-2.5760368,1.633775
-2.575991,1.656205
-2.5759452,1.67711
-2.5758994,1.69832
-2.5758536,1.719987
-2.5758078,1.741044
-2.5757621,1.76027
-2.5757163,1.779496
-2.5756705,1.799485
-2.5756247,1.820085
-2.5755789,1.840837
-2.5755331,1.862504
-2.5754874,1.885087
-2.5754416,1.908281
-2.5753958,1.931779
-2.57535,1.959092
-2.5753042,1.987169
-2.5752584,2.016313
-2.5752126,2.046983
-2.5751669,2.076738
-2.5751211,2.106035
-2.5750753,2.135484
-2.5750295,2.163865
-2.5749837,2.189958
-2.5749379,2.214219
-2.5748922,2.235429
-2.5748464,2.253892
-2.5748006,2.269151
-2.5747548,2.28563
-2.574709,2.298448
-2.5746632,2.310197
-2.5746175,2.320421
-2.5745717,2.330491
-2.5745259,2.339341
-2.5744801,2.348802
-2.5744343,2.359178
-2.5743885,2.370622
-2.5743428,2.382219
-2.574297,2.39412
-2.5742512,2.40709
-2.5742054,2.420823
-2.5741596,2.433946
-2.5741138,2.446153
-2.574068,2.456987
-2.5740223,2.465379
-2.5739765,2.473771
-2.5739307,2.479417
-2.5738849,2.481859
-2.5738391,2.480027
-2.5737933,2.476213
-2.5737476,2.468889
-2.5737018,2.457902
-2.573656,2.443406
-2.5736102,2.425401
-2.5735644,2.403123
-2.5735186,2.377946
-2.5734729,2.348344
-2.5734271,2.315538
-2.5733813,2.27968
-2.5733355,2.243516
-2.5732897,2.207048
-2.5732439,2.171495
-2.5731982,2.135484
-2.5731524,2.100236
-2.5731066,2.068345
-2.5730608,2.036302
-2.573015,2.005479
-2.5729692,1.974809
-2.5729234,1.943223
-2.5728777,1.913469
-2.5728319,1.881425
-2.5727861,1.847245
-2.5727403,1.81093
-2.5726945,1.770494
-2.5726487,1.727464
-2.572603,1.682451
-2.5725572,1.637285
-2.5725114,1.59105
-2.5724656,1.542985
-2.5724198,1.496904
-2.572374,1.452195
-2.5723283,1.409166
-2.5722825,1.370408
-2.5722367,1.332414
-2.5721909,1.296098
-2.5721451,1.260698
-2.5720993,1.227281
-2.5720536,1.195543
-2.5720078,1.162126
-2.571962,1.128404
-2.5719162,1.094224
-2.5718704,1.059434
-2.5718246,1.024034
-2.5717788,0.9863446
-2.5717331,0.9465192
-2.5716873,0.9063885
-2.5716415,0.8622906
-2.5715957,0.8159039
-2.5715499,0.767381
-2.5715041,0.7150433
-2.5714584,0.6620953
-2.5714126,0.6056378
-2.5713668,0.5473492
-2.571321,0.4873822
-2.5712752,0.4260419
-2.5712294,0.3633282
-2.5711837,0.3027509
-2.5711379,0.2424786
-2.5710921,0.1808331
-2.5710463,0.1184247
-2.5710005,0.05433777
-2.5709547,-0.007918091
-2.570909,-0.07368347
-2.5708632,-0.1396014
-2.5708174,-0.2044513
-2.5707716,-0.268996
-2.5707258,-0.3343036
-2.57068,-0.3985431
-2.5706342,-0.4623248
-2.5705885,-0.5256488
-2.5705427,-0.5898883
-2.5704969,-0.6527545
-2.5704511,-0.7160785
-2.5704053,-0.7804706
-2.5703595,-0.8445575
-2.5703138,-0.906203
-2.570268,-0.9664752
-2.5702222,-1.025069
-2.5701764,-1.082442
-2.5701306,-1.137526
-2.5700848,-1.192
-2.5700391,-1.24388
-2.5699933,-1.296675
-2.5699475,-1.34764
-2.5699017,-1.396315
-2.5698559,-1.444228
-2.5698101,-1.491225
-2.5697644,-1.536238
-2.5697186,-1.580489
-2.5696728,-1.621993
-2.569627,-1.662123
-2.5695812,-1.700576
-2.5695354,-1.736891
-2.5694896,-1.771224
-2.5694439,-1.804335
-2.5693981,-1.835005
-2.5693523,-1.863234
-2.5693065,-1.89009
-2.5692607,-1.916793
-2.5692149,-1.941664
-2.5691692,-1.966078
-2.5691234,-1.989577
-2.5690776,-2.014296
-2.5690318,-2.039016
-2.568986,-2.066024
-2.5689402,-2.094252
-2.5688945,-2.123702
-2.5688487,-2.15544
-2.5688029,-2.189467
-2.5687571,-2.226088
-2.5687113,-2.26393
-2.5686655,-2.303298
-2.5686198,-2.34175
-2.568574,-2.379439
-2.5685282,-2.414229
-2.5684824,-2.445815
-2.5684366,-2.474654
-2.5683908,-2.499831
-2.568345,-2.521956
-2.5682993,-2.54103
-2.5682535,-2.556746
-2.5682077,-2.572005
-2.5681619,-2.584517
-2.5681161,-2.597335
-2.5680703,-2.610762
-2.5680246,-2.624343
-2.5679788,-2.638991
-2.567933,-2.65425
-2.5678872,-2.669203
-2.5678414,-2.686293
-2.5677956,-2.702468
-2.5677499,-2.718795
-2.5677041,-2.731917
-2.5676583,-2.742293
-2.5676125,-2.750685
-2.5675667,-2.754653
-2.5675209,-2.752822
-2.5674752,-2.74626
-2.5674294,-2.735884
-2.5673836,-2.718184
-2.5673378,-2.697585
-2.567292,-2.67195
-2.5672462,-2.640975
-2.5672004,-2.603743
-2.5671547,-2.56407
-2.5671089,-2.520125
-2.5670631,-2.477095
-2.5670173,-2.431624
-2.5669715,-2.386916
-2.5669257,-2.343123
-2.56688,-2.301619
-2.5668342,-2.260573
-2.5667884,-2.221511
-2.5667426,-2.183669
-2.5666968,-2.146437
-2.566651,-2.10707
-2.5666053,-2.067397
-2.5665595,-2.025588
-2.5665137,-1.9821
-2.5664679,-1.934951
-2.5664221,-1.884444
-2.5663763,-1.831496
-2.5663306,-1.774886
-2.5662848,-1.718123
-2.566239,-1.662581
-2.5661932,-1.609023
-2.5661474,-1.557448
-2.5661016,-1.507552
-2.5660558,-1.46086
-2.5660101,-1.416609
-2.5659643,-1.372664
-2.5659185,-1.331618
-2.5658727,-1.290114
-2.5658269,-1.249221
-2.5657811,-1.210616
-2.5657354,-1.170485
-2.5656896,-1.129286
-2.5656438,-1.086409
-2.565598,-1.042006
-2.5655522,-0.9953143
-2.5655064,-0.9460284
-2.5654607,-0.8918597
-2.5654149,-0.8355548
-2.5653691,-0.7755878
-2.5653233,-0.7124164
-2.5652775,-0.646651
-2.5652317,-0.5778339
-2.565186,-0.5048969
-2.5651402,-0.4315021
-2.5650944,-0.3578021
-2.5650486,-0.2819659
-2.5650028,-0.2059772
-2.564957,-0.1305988
-2.5649112,-0.05399963
-2.5648655,0.02229431
-2.5648197,0.09980896
-2.5647739,0.1786969
-2.5647281,0.2572797
-2.5646823,0.3337262
-2.5646365,0.4107831
-2.5645908,0.4889081
-2.564545,0.5656598
-2.5644992,0.641496
-2.5644534,0.7164166
-2.5644076,0.7927106
-2.5643618,0.86992
-2.5643161,0.9446881
-2.5642703,1.019914
-2.5642245,1.092393
-2.5641787,1.161058
-2.5641329,1.226671
-2.5640871,1.289232
-2.5640414,1.350267
-2.5639956,1.409929
-2.5639498,1.467912
-2.563904,1.524522
-2.5638582,1.581285
-2.5638124,1.635759
-2.5637666,1.688859
-2.5637209,1.740892
-2.5636751,1.790483
-2.5636293,1.83687
-2.5635835,1.879289
-2.5635377,1.918657
-2.5634919,1.956498
-2.5634462,1.990526
-2.5634004,2.022569
-2.5633546,2.052629
-2.5633088,2.079789
-2.563263,2.106492
-2.5632172,2.13289
-2.5631715,2.15944
-2.5631257,2.184922
-2.5630799,2.210405
-2.5630341,2.238176
-2.5629883,2.267625
-2.5629425,2.299211
-2.5628968,2.331712
-2.562851,2.36696
-2.5628052,2.404039
-2.5627594,2.444017
-2.5627136,2.484758
-2.5626678,2.524583
-2.562622,2.564409
-2.5625763,2.600877
-2.5625305,2.634294
-2.5624847,2.665269
-2.5624389,2.689531
-2.5623931,2.710435
-2.5623473,2.728593
-2.5623016,2.744767
-2.5622558,2.758653
-2.56221,2.771165
-2.5621642,2.782151
-2.5621184,2.793138
-2.5620726,2.804582
-2.5620269,2.818315
-2.5619811,2.832811
-2.5619353,2.848985
-2.5618895,2.864396
-2.5618437,2.880266
-2.5617979,2.894761
-2.5617522,2.907274
-2.5617064,2.916581
-2.5616606,2.92299
-2.5616148,2.924058
-2.561569,2.920549
-2.5615232,2.912614
-2.5614774,2.898576
-2.5614317,2.878587
-2.5613859,2.85402
-2.5613401,2.823503
-2.5612943,2.786729
-2.5612485,2.745683
-2.5612027,2.70067
-2.561157,2.654893
-2.5611112,2.607896
-2.5610654,2.560441
-2.5610196,2.51497
-2.5609738,2.470414
-2.560928,2.428758
-2.5608823,2.387559
-2.5608365,2.34575
-2.5607907,2.306077
-2.5607449,2.265489
-2.5606991,2.224901
-2.5606533,2.182176
-2.5606076,2.135789
-2.5605618,2.086808
-2.560516,2.036454
-2.5604702,1.981523
-2.5604244,1.925981
-2.5603786,1.869066
-2.5603328,1.812455
-2.5602871,1.755998
-2.5602413,1.703203
-2.5601955,1.653154
-2.5601497,1.606309
-2.5601039,1.559617
-2.5600581,1.515672
-2.5600124,1.473863
-2.5599666,1.432969
-2.5599208,1.392991
-2.559875,1.353013
-2.5598292,1.31334
-2.5597834,1.272905
-2.5597377,1.231248
-2.5596919,1.187761
-2.5596461,1.142137
-2.5596003,1.094072
-2.5595545,1.042802
-2.5595087,0.9877179
-2.559463,0.931413
-2.5594172,0.8715985
-2.5593714,0.8069012
-2.5593256,0.7406781
-2.5592798,0.671861
-2.559234,0.6009076
-2.5591882,0.527818
-2.5591425,0.4551862
-2.5590967,0.3822491
-2.5590509,0.3099225
-2.5590051,0.2377484
-2.5589593,0.1643536
-2.5589135,0.08821228
-2.5588678,0.01268127
-2.558822,-0.06300232
-2.5587762,-0.1414325
-2.5587304,-0.2168109
-2.5586846,-0.2917316
-2.5586388,-0.3668048
-2.5585931,-0.4401996
-2.5585473,-0.5135944
-2.5585015,-0.5871417
-2.5584557,-0.658858
-2.5584099,-0.7314899
-2.5583641,-0.8035114
-2.5583184,-0.8737018
-2.5582726,-0.9426715
-2.5582268,-1.008437
-2.558181,-1.072219
-2.5581352,-1.133101
-2.5580894,-1.192763
-2.5580436,-1.251815
-2.5579979,-1.308272
-2.5579521,-1.363967
-2.5579063,-1.418441
-2.5578605,-1.471236
-2.5578147,-1.521743
-2.5577689,-1.56996
-2.5577232,-1.615432
-2.5576774,-1.658766
-2.5576316,-1.698439
-2.5575858,-1.737349
-2.55754,-1.774123
-2.5574942,-1.809981
-2.5574485,-1.841109
-2.5574027,-1.870406
-2.5573569,-1.898787
-2.5573111,-1.925795
-2.5572653,-1.953414
-2.5572195,-1.978591
-2.5571738,-2.004683
-2.557128,-2.031691
-2.5570822,-2.059767
-2.5570364,-2.090132
-2.5569906,-2.120955
-2.5569448,-2.153914
