in s,C1 in V
-1.2673469,0.8818219
-1.2673011,0.8860944
-1.2672553,0.8900616
-1.2672096,0.893266
-1.2671638,0.8972333
-1.267118,0.9001324
-1.2670722,0.9030316
-1.2670264,0.9057782
-1.2669806,0.9077618
-1.2669348,0.9105084
-1.2668891,0.9131024
-1.2668433,0.9150861
-1.2667975,0.9169171
-1.2667517,0.9189008
-1.2667059,0.9214948
-1.2666601,0.9230206
-1.2666144,0.9256146
-1.2665686,0.9274457
-1.2665228,0.928819
-1.266477,0.9308026
-1.2664312,0.9323285
-1.2663854,0.9341595
-1.2663397,0.9352277
-1.2662939,0.9370587
-1.2662481,0.938432
-1.2662023,0.9402631
-1.2661565,0.9416364
-1.2661107,0.9425519
-1.266065,0.9442303
-1.2660192,0.9463666
-1.2659734,0.9481976
-1.2659276,0.9497235
-1.2658818,0.9512494
-1.265836,0.9533856
-1.2657902,0.9550641
-1.2657445,0.9568951
-1.2656987,0.9590314
-1.2656529,0.9607098
-1.2656071,0.9633038
-1.2655613,0.9649823
-1.2655155,0.9672711
-1.2654698,0.9703229
-1.265424,0.9729169
-1.2653782,0.9756635
-1.2653324,0.9781049
-1.2652866,0.9819196
-1.2652408,0.984361
-1.2651951,0.9874127
-1.2651493,0.9903119
-1.2651035,0.9926007
-1.2650577,0.9961102
-1.2650119,0.999162
-1.2649661,1.002366
-1.2649204,1.006181
-1.2648746,1.009385
-1.2648288,1.013353
-1.264783,1.016404
-1.2647372,1.018693
-1.2646914,1.021287
-1.2646456,1.023271
-1.2645999,1.025255
-1.2645541,1.028154
-1.2645083,1.029527
-1.2644625,1.031053
-1.2644167,1.032274
-1.2643709,1.032426
-1.2643252,1.032579
-1.2642794,1.033494
-1.2642336,1.032731
-1.2641878,1.033189
-1.264142,1.032884
-1.2640962,1.032426
-1.2640505,1.032884
-1.2640047,1.031663
-1.2639589,1.030137
-1.2639131,1.028154
-1.2638673,1.027543
-1.2638215,1.026475
-1.2637758,1.024339
-1.26373,1.022661
-1.2636842,1.021898
-1.2636384,1.020067
-1.2635926,1.018083
-1.2635468,1.016404
-1.263501,1.014421
-1.2634553,1.012285
-1.2634095,1.010911
-1.2633637,1.008928
-1.2633179,1.007097
-1.2632721,1.005113
-1.2632263,1.003587
-1.2631806,1.002366
-1.2631348,1.000383
-1.263089,0.9988568
-1.2630432,0.9970258
-1.2629974,0.9956525
-1.2629516,0.9947369
-1.2629059,0.9936688
-1.2628601,0.9924481
-1.2628143,0.99138
-1.2627685,0.9906171
-1.2627227,0.9898541
-1.2626769,0.9886334
-1.2626312,0.9880231
-1.2625854,0.9878705
-1.2625396,0.9864972
-1.2624938,0.9864972
-1.262448,0.9855817
-1.2624022,0.9849713
-1.2623564,0.9845135
-1.2623107,0.9834454
-1.2622649,0.9823773
-1.2622191,0.9816144
-1.2621733,0.9808514
-1.2621275,0.9799359
-1.2620817,0.9779523
-1.262036,0.9770367
-1.2619902,0.9749005
-1.2619444,0.9733746
-1.2618986,0.9700177
-1.2618528,0.9671185
-1.261807,0.9640668
-1.2617613,0.9600995
-1.2617155,0.9568951
-1.2616697,0.9536908
-1.2616239,0.9489606
-1.2615781,0.9428571
-1.2615323,0.9373639
-1.2614866,0.9312604
-1.2614408,0.925462
-1.261395,0.9205792
-1.2613492,0.9135602
-1.2613034,0.9065411
-1.2612576,0.8993695
-1.2612118,0.8926556
-1.2611661,0.8848737
-1.2611203,0.8767865
-1.2610745,0.8685468
-1.2610287,0.8600018
-1.2609829,0.8526776
-1.2609371,0.8456586
-1.2608914,0.8372662
-1.2608456,0.8294843
-1.2607998,0.8220074
-1.260754,0.8139203
-1.2607082,0.8067487
-1.2606624,0.8000348
-1.2606167,0.792558
-1.2605709,0.7858441
-1.2605251,0.7791302
-1.2604793,0.7727216
-1.2604335,0.7657025
-1.2603877,0.7577679
-1.260342,0.7507489
-1.2602962,0.7441876
-1.2602504,0.7383893
-1.2602046,0.7316754
-1.2601588,0.7252667
-1.260113,0.7191632
-1.2600672,0.7130597
-1.2600215,0.7061932
-1.2599757,0.6999371
-1.2599299,0.6941388
-1.2598841,0.6877301
-1.2598383,0.681474
-1.2597925,0.6761334
-1.2597468,0.6704877
-1.259701,0.6648419
-1.2596552,0.6582806
-1.2596094,0.6520245
-1.2595636,0.6462262
-1.2595178,0.6402753
-1.2594721,0.6338666
-1.2594263,0.6271527
-1.2593805,0.620744
-1.2593347,0.6141827
-1.2592889,0.6073163
-1.2592431,0.6006024
-1.2591974,0.5941937
-1.2591516,0.5868695
-1.2591058,0.5792401
-1.25906,0.5726788
-1.2590142,0.5642865
-1.2589684,0.5568097
-1.2589226,0.5488751
-1.2588769,0.540788
-1.2588311,0.5320905
-1.2587853,0.5233929
-1.2587395,0.515611
-1.2586937,0.5067609
-1.2586479,0.4982159
-1.2586022,0.489671
-1.2585564,0.4802106
-1.2585106,0.4704449
-1.2584648,0.4599164
-1.258419,0.4498456
-1.2583732,0.4409955
-1.2583275,0.4310773
-1.2582817,0.4216168
-1.2582359,0.4106305
-1.2581901,0.4004071
-1.2581443,0.3912518
-1.2580985,0.3807233
-1.2580528,0.3706525
-1.258007,0.3622601
-1.2579612,0.3527997
-1.2579154,0.3444073
-1.2578696,0.3358624
-1.2578238,0.3274701
-1.257778,0.3196881
-1.2577323,0.3120587
-1.2576865,0.3041241
-1.2576407,0.2963422
-1.2575949,0.2884076
-1.2575491,0.2807782
-1.2575033,0.2728436
-1.2574576,0.2658246
-1.2574118,0.2588055
-1.257366,0.2530072
-1.2573202,0.2458356
-1.2572744,0.2391217
-1.2572286,0.2328656
-1.2571829,0.2250836
-1.2571371,0.2186749
-1.2570913,0.2128766
-1.2570455,0.2070782
-1.2569997,0.2011273
-1.2569539,0.1944135
-1.2569082,0.1878522
-1.2568624,0.1800702
-1.2568166,0.171983
-1.2567708,0.1655743
-1.256725,0.1602338
-1.2566792,0.154588
-1.2566334,0.1483319
-1.2565877,0.141618
-1.2565419,0.1352094
-1.2564961,0.1284955
-1.2564503,0.1213239
-1.2564045,0.1150677
-1.2563587,0.1078961
-1.256313,0.09980896
-1.2562672,0.09187439
-1.2562214,0.08317688
-1.2561756,0.0766156
-1.2561298,0.06913879
-1.256084,0.06120422
-1.2560383,0.05281189
-1.2559925,0.04502991
-1.2559467,0.03709534
-1.2559009,0.02977112
-1.2558551,0.02137878
-1.2558093,0.01344421
-1.2557636,0.00505188
-1.2557178,-0.00364563
-1.255672,-0.01249573
-1.2556262,-0.021651
-1.2555804,-0.03095886
-1.2555346,-0.04026672
-1.2554888,-0.04881165
-1.2554431,-0.05766174
-1.2553973,-0.06727478
-1.2553515,-0.07765076
-1.2553057,-0.08665344
-1.2552599,-0.09702942
-1.2552141,-0.1063373
-1.2551684,-0.1156451
-1.2551226,-0.1241901
-1.2550768,-0.131972
-1.255031,-0.1412799
-1.2549852,-0.1505878
-1.2549394,-0.1586749
-1.2548937,-0.1670673
-1.2548479,-0.1759174
-1.2548021,-0.1836993
-1.2547563,-0.1911761
-1.2547105,-0.1992633
-1.2546647,-0.2076556
-1.254619,-0.2172687
-1.2545732,-0.2261188
-1.2545274,-0.2345111
-1.2544816,-0.2415302
-1.2544358,-0.249007
-1.25439,-0.2567889
-1.2543442,-0.2651813
-1.2542985,-0.2735736
-1.2542527,-0.281203
-1.2542069,-0.2894427
-1.2541611,-0.2972247
-1.2541153,-0.3051593
-1.2540695,-0.3132465
-1.2540238,-0.3213336
-1.253978,-0.3298785
-1.2539322,-0.3379657
-1.2538864,-0.3465106
-1.2538406,-0.3552081
-1.2537948,-0.3640582
-1.2537491,-0.3721454
-1.2537033,-0.3805377
-1.2536575,-0.3878619
-1.2536117,-0.3965594
-1.2535659,-0.4051044
-1.2535201,-0.4136493
-1.2534744,-0.4220416
-1.2534286,-0.4293658
-1.2533828,-0.4371478
-1.253337,-0.444472
-1.2532912,-0.452254
-1.2532454,-0.4606464
-1.2531996,-0.4685809
-1.2531539,-0.4757526
-1.2531081,-0.4827716
-1.2530623,-0.4896381
-1.2530165,-0.4968097
-1.2529707,-0.5029132
-1.2529249,-0.508559
-1.2528792,-0.5148151
-1.2528334,-0.5195453
-1.2527876,-0.5248859
-1.2527418,-0.5299213
-1.252696,-0.535567
-1.2526502,-0.5399921
-1.2526045,-0.5456378
-1.2525587,-0.5499103
-1.2525129,-0.5549457
-1.2524671,-0.5601337
-1.2524213,-0.5647113
-1.2523755,-0.5677631
-1.2523298,-0.5718829
-1.252284,-0.5756976
-1.2522382,-0.5793597
-1.2521924,-0.5834796
-1.2521466,-0.586684
-1.2521008,-0.5895831
-1.252055,-0.5924823
-1.2520093,-0.5956866
-1.2519635,-0.5984332
-1.2519177,-0.601485
-1.2518719,-0.604079
-1.2518261,-0.6068256
-1.2517803,-0.6091144
-1.2517346,-0.6117084
-1.2516888,-0.6152179
-1.251643,-0.6176593
-1.2515972,-0.6205585
-1.2515514,-0.6231525
-1.2515056,-0.6251361
-1.2514599,-0.628493
-1.2514141,-0.631087
-1.2513683,-0.6332233
-1.2513225,-0.636275
-1.2512767,-0.6384113
-1.2512309,-0.6408527
-1.2511852,-0.6435992
-1.2511394,-0.6461932
-1.2510936,-0.6487872
-1.2510478,-0.6498553
-1.251002,-0.6524493
-1.2509562,-0.6545856
-1.2509104,-0.6564166
-1.2508647,-0.6573322
-1.2508189,-0.6585529
-1.2507731,-0.6605365
-1.2507273,-0.6612994
-1.2506815,-0.6628253
-1.2506357,-0.664809
-1.25059,-0.6661823
-1.2505442,-0.6670978
-1.2504984,-0.6687762
-1.2504526,-0.6699969
-1.2504068,-0.6712177
-1.250361,-0.6719806
-1.2503153,-0.6724384
-1.2502695,-0.6736591
-1.2502237,-0.6735065
-1.2501779,-0.6748798
-1.2501321,-0.6759479
-1.2500863,-0.6756427
-1.2500406,-0.6753375
-1.2499948,-0.6765582
-1.249949,-0.6774738
-1.2499032,-0.6786945
-1.2498574,-0.6786945
-1.2498116,-0.6786945
-1.2497658,-0.6791522
-1.2497201,-0.6786945
-1.2496743,-0.6786945
-1.2496285,-0.6789996
-1.2495827,-0.6791522
-1.2495369,-0.6794574
-1.2494911,-0.6797626
-1.2494454,-0.6808307
-1.2493996,-0.6809833
-1.2493538,-0.6811359
-1.249308,-0.6817462
-1.2492622,-0.6828143
-1.2492164,-0.6838824
-1.2491707,-0.6838824
-1.2491249,-0.6843402
-1.2490791,-0.6851031
-1.2490333,-0.6863239
-1.2489875,-0.6864764
-1.2489417,-0.6878497
-1.248896,-0.6901385
-1.2488502,-0.6921222
-1.2488044,-0.6921222
-1.2487586,-0.6941058
-1.2487128,-0.6957843
-1.248667,-0.6976154
-1.2486212,-0.6985309
-1.2485755,-0.7015826
-1.2485297,-0.7028033
-1.2484839,-0.704787
-1.2484381,-0.7057025
-1.2483923,-0.7082965
-1.2483465,-0.7095172
-1.2483008,-0.7107379
-1.248255,-0.7124164
-1.2482092,-0.7145526
-1.2481634,-0.7160785
-1.2481176,-0.717757
-1.2480718,-0.7191302
-1.2480261,-0.7200458
-1.2479803,-0.7214191
-1.2479345,-0.7234027
-1.2478887,-0.7243182
-1.2478429,-0.7253864
-1.2477971,-0.7267596
-1.2477514,-0.7272174
-1.2477056,-0.7276752
-1.2476598,-0.7276752
-1.247614,-0.7276752
-1.2475682,-0.7276752
-1.2475224,-0.7267596
-1.2474766,-0.7258441
-1.2474309,-0.7244708
-1.2473851,-0.7234027
-1.2473393,-0.7232501
-1.2472935,-0.7232501
-1.2472477,-0.7211139
-1.2472019,-0.7205035
-1.2471562,-0.7186725
-1.2471104,-0.7179095
-1.2470646,-0.7156207
-1.2470188,-0.7145526
-1.246973,-0.7131793
-1.2469272,-0.7121112
-1.2468815,-0.7102802
-1.2468357,-0.7082965
-1.2467899,-0.7069232
-1.2467441,-0.7050922
-1.2466983,-0.7032611
-1.2466525,-0.7015826
-1.2466068,-0.699599
-1.246561,-0.6979205
-1.2465152,-0.6960895
-1.2464694,-0.6950214
-1.2464236,-0.6933429
-1.2463778,-0.6922748
-1.246332,-0.689986
-1.2462863,-0.6881549
-1.2462405,-0.6861713
-1.2461947,-0.684035
-1.2461489,-0.682204
-1.2461031,-0.6808307
-1.2460573,-0.6797626
-1.2460116,-0.6785419
-1.2459658,-0.6771686
-1.24592,-0.6757953
-1.2458742,-0.6747272
-1.2458284,-0.6738116
-1.2457826,-0.6719806
-1.2457369,-0.6699969
-1.2456911,-0.6698444
-1.2456453,-0.6689288
-1.2455995,-0.6680133
-1.2455537,-0.6670978
-1.2455079,-0.66664
-1.2454622,-0.6660297
-1.2454164,-0.664809
-1.2453706,-0.6634357
-1.2453248,-0.6625201
-1.245279,-0.6620624
-1.2452332,-0.6612994
-1.2451874,-0.6606891
-1.2451417,-0.6602313
-1.2450959,-0.6590106
-1.2450501,-0.6582477
-1.2450043,-0.6577899
-1.2449585,-0.6561115
-1.2449127,-0.6547382
-1.244867,-0.6538226
-1.2448212,-0.6521442
-1.2447754,-0.6497028
-1.2447296,-0.6481769
-1.2446838,-0.6469562
-1.244638,-0.6443622
-1.2445923,-0.6423785
-1.2445465,-0.6402423
-1.2445007,-0.637038
-1.2444549,-0.6349017
-1.2444091,-0.6315448
-1.2443633,-0.6289508
-1.2443176,-0.6251361
-1.2442718,-0.6211688
-1.244226,-0.6172015
-1.2441802,-0.6132343
-1.2441344,-0.6103351
-1.2440886,-0.6057574
-1.2440428,-0.6013324
-1.2439971,-0.5970599
-1.2439513,-0.5921771
-1.2439055,-0.586684
-1.2438597,-0.5818011
-1.2438139,-0.5769183
-1.2437681,-0.57112
-1.2437224,-0.5650165
-1.2436766,-0.55815
-1.2436308,-0.5520465
-1.243585,-0.5453326
-1.2435392,-0.5396869
-1.2434934,-0.5338885
-1.2434477,-0.5276324
-1.2434019,-0.5215289
-1.2433561,-0.5160358
-1.2433103,-0.51039
-1.2432645,-0.5055072
-1.2432187,-0.4992511
-1.243173,-0.4942157
-1.2431272,-0.4881122
-1.2430814,-0.4835345
-1.2430356,-0.4768207
-1.2429898,-0.4716327
-1.242944,-0.4662921
-1.2428982,-0.4603412
-1.2428525,-0.4562213
-1.2428067,-0.4510333
-1.2427609,-0.4459979
-1.2427151,-0.4403522
-1.2426693,-0.4353168
-1.2426235,-0.4308917
-1.2425778,-0.4267719
-1.242532,-0.4223468
-1.2424862,-0.4179218
-1.2424404,-0.4131915
-1.2423946,-0.4090717
-1.2423488,-0.4047992
-1.2423031,-0.4002216
-1.2422573,-0.3961017
-1.2422115,-0.3919818
-1.2421657,-0.3872516
-1.2421199,-0.3837421
-1.2420741,-0.3790118
-1.2420284,-0.374892
-1.2419826,-0.371535
-1.2419368,-0.3680255
-1.241891,-0.3642108
-1.2418452,-0.3594806
-1.2417994,-0.35414
-1.2417536,-0.3500201
-1.2417079,-0.3462054
-1.2416621,-0.3422382
-1.2416163,-0.336745
-1.2415705,-0.3320148
-1.2415247,-0.3265216
-1.2414789,-0.3224017
-1.2414332,-0.3173663
-1.2413874,-0.3124835
-1.2413416,-0.3079059
-1.2412958,-0.3024127
-1.24125,-0.2966144
-1.2412042,-0.2914264
-1.2411585,-0.2868488
-1.2411127,-0.2815082
-1.2410669,-0.2758624
-1.2410211,-0.2697589
-1.2409753,-0.2635028
-1.2409295,-0.2573993
-1.2408838,-0.2512958
-1.240838,-0.2450397
-1.2407922,-0.2390887
-1.2407464,-0.2322223
-1.2407006,-0.2259662
-1.2406548,-0.2189471
-1.240609,-0.2122333
-1.2405633,-0.2053668
-1.2405175,-0.1981952
-1.2404717,-0.1933124
-1.2404259,-0.1864459
-1.2403801,-0.1797321
-1.2403343,-0.173476
-1.2402886,-0.1666095
-1.2402428,-0.1606586
-1.240197,-0.1548602
-1.2401512,-0.1487567
-1.2401054,-0.1425006
-1.2400596,-0.1382281
-1.2400139,-0.1328876
-1.2399681,-0.1273944
-1.2399223,-0.1212909
-1.2398765,-0.1164081
-1.2398307,-0.1118304
-1.2397849,-0.1063373
-1.2397392,-0.1020648
-1.2396934,-0.09733459
-1.2396476,-0.09321472
-1.2396018,-0.08817932
-1.239556,-0.08421204
-1.2395102,-0.07948181
-1.2394644,-0.07536194
-1.2394187,-0.07032654
-1.2393729,-0.06605408
-1.2393271,-0.06208679
-1.2392813,-0.05720398
-1.2392355,-0.05262634
-1.2391897,-0.04896423
-1.239144,-0.04514954
-1.2390982,-0.04148743
-1.2390524,-0.03752014
-1.2390066,-0.03340027
-1.2389608,-0.03004333
-1.238915,-0.02622864
-1.2388693,-0.02149841
-1.2388235,-0.01722595
-1.2387777,-0.01310608
-1.2387319,-0.007918091
-1.2386861,-0.003493042
-1.2386403,-0.000441284
-1.2385946,0.003220825
-1.2385488,0.007340698
-1.238503,0.01176575
-1.2384572,0.01603821
-1.2384114,0.02015808
-1.2383656,0.02504089
-1.2383198,0.02977112
-1.2382741,0.03511169
-1.2382283,0.03938416
-1.2381825,0.04472473
-1.2381367,0.05006531
-1.2380909,0.05586365
-1.2380451,0.06044128
-1.2379994,0.06578186
-1.2379536,0.07173279
-1.2379078,0.07753113
-1.237862,0.08317688
-1.2378162,0.08912781
-1.2377704,0.09568909
-1.2377247,0.102403
-1.2376789,0.1086591
-1.2376331,0.1156781
-1.2375873,0.1225446
-1.2375415,0.1278851
-1.2374957,0.1338361
-1.23745,0.1403973
-1.2374042,0.1472638
-1.2373584,0.1539777
-1.2373126,0.1603864
-1.2372668,0.1669476
-1.237221,0.1738141
-1.2371752,0.1802228
-1.2371295,0.1863263
-1.2370837,0.1921246
-1.2370379,0.1983807
-1.2369921,0.2044843
-1.2369463,0.2098248
-1.2369005,0.2165387
-1.2368548,0.2224896
-1.236809,0.228288
-1.2367632,0.2348492
-1.2367174,0.2398846
-1.2366716,0.2461407
-1.2366258,0.2517865
-1.2365801,0.2580426
-1.2365343,0.2633832
-1.2364885,0.2691815
-1.2364427,0.2745221
-1.2363969,0.2798627
-1.2363511,0.2845929
-1.2363054,0.2891705
-1.2362596,0.2951215
-1.2362138,0.3009198
-1.236168,0.3065656
-1.2361222,0.3119061
-1.2360764,0.3173993
-1.2360306,0.3219769
-1.2359849,0.3277753
-1.2359391,0.3328107
-1.2358933,0.3381512
-1.2358475,0.3445599
-1.2358017,0.3494427
-1.2357559,0.3546307
-1.2357102,0.359361
-1.2356644,0.3653119
-1.2356186,0.3703473
-1.2355728,0.375993
-1.235527,0.3816388
-1.2354812,0.3880475
-1.2354355,0.3935406
-1.2353897,0.399339
-1.2353439,0.4062054
-1.2352981,0.411546
-1.2352523,0.4171918
-1.2352065,0.4225323
-1.2351608,0.4278729
-1.235115,0.4339764
-1.2350692,0.4397748
-1.2350234,0.4449628
-1.2349776,0.4498456
-1.2349318,0.4551862
-1.234886,0.4608319
-1.2348403,0.4654095
-1.2347945,0.4716656
-1.2347487,0.4771588
-1.2347029,0.4808209
-1.2346571,0.4857037
-1.2346113,0.4910443
-1.2345656,0.4953168
-1.2345198,0.4994366
-1.234474,0.5038617
-1.2344282,0.5084393
-1.2343824,0.5124066
-1.2343366,0.5168317
-1.2342909,0.5203412
-1.2342451,0.5240033
-1.2341993,0.5272076
-1.2341535,0.5308698
-1.2341077,0.5340741
-1.2340619,0.5375836
-1.2340162,0.5403302
-1.2339704,0.542619
-1.2339246,0.5461285
-1.2338788,0.5494855
-1.233833,0.5514691
-1.2337872,0.5537579
-1.2337414,0.5566571
-1.2336957,0.560014
-1.2336499,0.5619977
-1.2336041,0.5641339
-1.2335583,0.5664227
-1.2335125,0.5682538
-1.2334667,0.5702374
-1.233421,0.5714581
-1.2333752,0.5742047
-1.2333294,0.5760358
-1.2332836,0.5772565
-1.2332378,0.5789349
-1.233192,0.580766
-1.2331463,0.5829022
-1.2331005,0.5845807
-1.2330547,0.5858014
-1.2330089,0.5873273
-1.2329631,0.5888531
-1.2329173,0.5902264
-1.2328716,0.5917523
-1.2328258,0.5932782
-1.23278,0.5941937
-1.2327342,0.5958722
-1.2326884,0.5967877
-1.2326426,0.5983136
-1.2325968,0.5990765
-1.2325511,0.6001447
-1.2325053,0.6022809
-1.2324595,0.6038068
-1.2324137,0.6048749
-1.2323679,0.6067059
-1.2323221,0.6082318
-1.2322764,0.6096051
-1.2322306,0.6097577
-1.2321848,0.6108258
-1.232139,0.6118939
-1.2320932,0.6131146
-1.2320474,0.6146405
-1.2320017,0.6147931
-1.2319559,0.6154034
-1.2319101,0.6173871
-1.2318643,0.6170819
-1.2318185,0.616319
-1.2317727,0.6183026
-1.231727,0.6187604
-1.2316812,0.6192181
-1.2316354,0.6199811
-1.2315896,0.6213544
-1.2315438,0.6212018
-1.231498,0.6208966
-1.2314522,0.621507
-1.2314065,0.6210492
-1.2313607,0.6210492
-1.2313149,0.620744
-1.2312691,0.6212018
-1.2312233,0.6212018
-1.2311775,0.6216595
-1.2311318,0.6222699
-1.231086,0.6228802
-1.2310402,0.6222699
-1.2309944,0.6228802
-1.2309486,0.6227277
-1.2309028,0.6225751
-1.2308571,0.6221173
-1.2308113,0.6213544
-1.2307655,0.621507
-1.2307197,0.6208966
-1.2306739,0.6210492
-1.2306281,0.6208966
-1.2305824,0.6205914
-1.2305366,0.6204388
-1.2304908,0.6210492
-1.230445,0.6208966
-1.2303992,0.6205914
-1.2303534,0.6208966
-1.2303076,0.6196759
-1.2302619,0.6190656
-1.2302161,0.6199811
-1.2301703,0.6192181
-1.2301245,0.6184552
-1.2300787,0.6179974
-1.2300329,0.6172345
-1.2299872,0.6169293
-1.2299414,0.616319
-1.2298956,0.6175397
-1.2298498,0.6170819
-1.229804,0.6172345
-1.2297582,0.6175397
-1.2297125,0.6187604
-1.2296667,0.6193707
-1.2296209,0.6184552
-1.2295751,0.6184552
-1.2295293,0.6187604
-1.2294835,0.6204388
-1.2294378,0.6204388
-1.229392,0.6208966
-1.2293462,0.620744
-1.2293004,0.6218121
-1.2292546,0.6224225
-1.2292088,0.6228802
-1.229163,0.6247113
-1.2291173,0.6250165
-1.2290715,0.6262372
-1.2290257,0.6268475
-1.2289799,0.6274579
-1.2289341,0.6279156
-1.2288883,0.6292889
-1.2288426,0.6303571
-1.2287968,0.6312726
-1.228751,0.6321881
-1.2287052,0.6335614
-1.2286594,0.6340192
-1.2286136,0.6347821
-1.2285679,0.6356976
-1.2285221,0.6366132
-1.2284763,0.6366132
-1.2284305,0.6369183
-1.2283847,0.6370709
-1.2283389,0.6370709
-1.2282932,0.6378339
-1.2282474,0.6379865
-1.2282016,0.6378339
-1.2281558,0.6379865
-1.22811,0.638139
-1.2280642,0.6378339
-1.2280184,0.6379865
-1.2279727,0.6373761
-1.2279269,0.6364606
-1.2278811,0.636308
-1.2278353,0.6361554
-1.2277895,0.6352399
-1.2277437,0.6346295
-1.227698,0.6334088
-1.2276522,0.6332562
-1.2276064,0.6320355
-1.2275606,0.6309674
-1.2275148,0.6309674
-1.227469,0.6297467
-1.2274233,0.6286786
-1.2273775,0.6270001
-1.2273317,0.6247113
-1.2272859,0.6236432
-1.2272401,0.6221173
-1.2271943,0.6205914
-1.2271486,0.6184552
-1.2271028,0.6167767
-1.227057,0.6158612
-1.2270112,0.6138776
-1.2269654,0.612962
-1.2269196,0.6106732
-1.2268738,0.6092999
-1.2268281,0.6082318
-1.2267823,0.6076215
-1.2267365,0.6056378
-1.2266907,0.6042645
-1.2266449,0.6021283
-1.2265991,0.5992291
-1.2265534,0.5987714
-1.2265076,0.59633
-1.2264618,0.5941937
-1.226416,0.592973
-1.2263702,0.591142
-1.2263244,0.5899213
-1.2262787,0.5882428
-1.2262329,0.5862592
-1.2261871,0.5844281
-1.2261413,0.5836652
-1.2260955,0.582597
-1.2260497,0.5818341
-1.226004,0.5806134
-1.2259582,0.5786298
-1.2259124,0.5767987
-1.2258666,0.5754254
-1.2258208,0.5751202
-1.225775,0.5740521
-1.2257292,0.5732892
-1.2256835,0.5719159
-1.2256377,0.5706952
-1.2255919,0.5693219
-1.2255461,0.5679486
-1.2255003,0.5673383
-1.2254545,0.5656598
-1.2254088,0.5655072
-1.225363,0.5639813
-1.2253172,0.563371
-1.2252714,0.5621503
-1.2252256,0.5604718
-1.2251798,0.5594037
-1.2251341,0.5586407
-1.2250883,0.5571149
-1.2250425,0.5561993
-1.2249967,0.5558942
-1.2249509,0.5549786
-1.2249051,0.5534528
-1.2248594,0.5517743
-1.2248136,0.5507062
-1.2247678,0.5502484
-1.224722,0.5490277
-1.2246762,0.5470441
-1.2246304,0.545976
-1.2245846,0.5442975
-1.2245389,0.5424664
-1.2244931,0.5412457
-1.2244473,0.540025
-1.2244015,0.5383466
-1.2243557,0.5371259
-1.2243099,0.5345319
-1.2242642,0.5313275
-1.2242184,0.5298016
-1.2241726,0.5269025
-1.2241268,0.5244611
-1.224081,0.5220197
-1.2240352,0.5191205
-1.2239895,0.5162213
-1.2239437,0.5127118
-1.2238979,0.5088971
-1.2238521,0.5059979
-1.2238063,0.5038617
-1.2237605,0.5003522
-1.2237148,0.4963849
-1.223669,0.4928754
-1.2236232,0.4892133
-1.2235774,0.4861615
-1.2235316,0.4828046
-1.2234858,0.4785321
-1.22344,0.4742596
-1.2233943,0.469682
-1.2233485,0.4654095
-1.2233027,0.4609845
-1.2232569,0.4573224
-1.2232111,0.4528973
-1.2231653,0.4499982
-1.2231196,0.4463361
-1.2230738,0.4414532
-1.223028,0.4377911
-1.2229822,0.4333661
-1.2229364,0.4278729
-1.2228906,0.4243634
-1.2228449,0.4196332
-1.2227991,0.4153607
-1.2227533,0.4124615
-1.2227075,0.4080365
-1.2226617,0.4048322
-1.2226159,0.4013226
-1.2225702,0.3972028
-1.2225244,0.3932355
-1.2224786,0.3891156
-1.2224328,0.3857587
-1.222387,0.3830121
-1.2223412,0.3788922
-1.2222954,0.3758405
-1.2222497,0.3735516
-1.2222039,0.3697369
-1.2221581,0.3665326
-1.2221123,0.3636334
-1.2220665,0.3608868
-1.2220207,0.3575299
-1.221975,0.356004
-1.2219292,0.3535626
-1.2218834,0.3499005
-1.2218376,0.3466962
-1.2217918,0.3445599
-1.221746,0.3415082
-1.2217003,0.3389142
-1.2216545,0.3358624
-1.2216087,0.3325055
-1.2215629,0.3294537
-1.2215171,0.3276227
-1.2214713,0.3244183
-1.2214256,0.3213666
-1.2213798,0.31862
-1.221334,0.3161786
-1.2212882,0.313432
-1.2212424,0.3097699
-1.2211966,0.3076337
-1.2211508,0.3044293
-1.2211051,0.3015302
-1.2210593,0.2993939
-1.2210135,0.2969525
-1.2209677,0.293443
-1.2209219,0.2900861
-1.2208761,0.2871869
-1.2208304,0.2839825
-1.2207846,0.280473
-1.2207388,0.2768109
-1.220693,0.2739117
-1.2206472,0.2699445
-1.2206014,0.2667401
-1.2205557,0.2635358
-1.2205099,0.2603314
-1.2204641,0.2569745
-1.2204183,0.2531598
-1.2203725,0.2491925
-1.2203267,0.2446149
-1.220281,0.240495
-1.2202352,0.2368329
-1.2201894,0.2324078
-1.2201436,0.2284406
-1.2200978,0.2234052
-1.220052,0.2192853
-1.2200062,0.215318
-1.2199605,0.2124188
-1.2199147,0.2086041
-1.2198689,0.203111
-1.2198231,0.1988385
-1.2197773,0.1941083
-1.2197315,0.1898358
-1.2196858,0.1846478
-1.21964,0.1806805
-1.2195942,0.1751874
-1.2195484,0.1699994
-1.2195026,0.1643536
-1.2194568,0.1603864
-1.2194111,0.1562665
-1.2193653,0.1512311
-1.2193195,0.1463483
-1.2192737,0.1422284
-1.2192279,0.1374982
-1.2191821,0.1321576
-1.2191364,0.1280377
-1.2190906,0.1236127
-1.2190448,0.119035
-1.218999,0.11461
-1.2189532,0.1104901
-1.2189074,0.1053021
-1.2188616,0.1005719
-1.2188159,0.0955365
-1.2187701,0.09187439
-1.2187243,0.08943298
-1.2186785,0.08531311
-1.2186327,0.08210876
